o_strike,o_symbol,o_position,o_ask_price,o_bid_price,o_volume,o_open_interest,o_implied_volatility,o_ask_size,o_bid_size,o_expiry,ticker,curr_date,curr_time
205,.AMGN200120C205,CALL,17.96,19.19,4054,3384,0.7875173038955263,125,25,01/20/2020,AMGN,2019-10-08,09:51:00
200,.AMGN200120P200,PUT,10.97,12.350000000000001,786,647,0.021407370260049796,38,133,01/20/2020,AMGN,2019-10-08,09:52:00
205,.AMGN200120P205,PUT,20.97,22.349999999999998,117,3578,0.7868008225930588,61,24,01/20/2020,AMGN,2019-10-08,09:52:00
200,.AMGN200120C200,CALL,8.97,10.200000000000001,4,2108,0.19647827259967265,176,91,01/20/2020,AMGN,2019-10-08,09:52:00
205,.AMGN200120C205,CALL,15.97,17.2,126,1470,0.710831064056543,116,180,01/20/2020,AMGN,2019-10-08,09:52:00
200,.AMGN200120P200,PUT,13.96,15.34,659,3922,0.9395747746889833,156,129,01/20/2020,AMGN,2019-10-08,09:53:00
205,.AMGN200120P205,PUT,16.96,18.34,310,2043,0.4225839472238443,144,35,01/20/2020,AMGN,2019-10-08,09:53:00
200,.AMGN200120C200,CALL,10.96,12.190000000000001,754,2841,0.5628782007255397,170,174,01/20/2020,AMGN,2019-10-08,09:53:00
205,.AMGN200120C205,CALL,18.96,20.19,956,0,0.8000101881729617,120,142,01/20/2020,AMGN,2019-10-08,09:53:00
200,.AMGN200120P200,PUT,8.96,10.34,619,3618,0.4300984946463501,183,118,01/20/2020,AMGN,2019-10-08,09:54:00
205,.AMGN200120P205,PUT,15.96,17.34,251,2016,0.7873076257985964,1,78,01/20/2020,AMGN,2019-10-08,09:54:00
200,.AMGN200120C200,CALL,11.96,13.190000000000001,762,1400,0.21874771354083056,195,135,01/20/2020,AMGN,2019-10-08,09:54:00
205,.AMGN200120C205,CALL,18.96,20.19,5956,1095,0.3898241609856724,132,176,01/20/2020,AMGN,2019-10-08,09:54:00
200,.AMGN200120P200,PUT,14.96,16.34,61,1061,0.6951031827887142,81,99,01/20/2020,AMGN,2019-10-08,09:55:00
205,.AMGN200120P205,PUT,17.96,19.34,834,66,0.5451472690025332,152,72,01/20/2020,AMGN,2019-10-08,09:55:00
200,.AMGN200120C200,CALL,9.96,11.190000000000001,501,2202,0.9554473711566002,160,61,01/20/2020,AMGN,2019-10-08,09:55:00
205,.AMGN200120C205,CALL,14.96,16.19,5163,156,0.9765266252009354,51,41,01/20/2020,AMGN,2019-10-08,09:55:00
200,.AMGN200120P200,PUT,15.96,17.34,958,3309,0.04028536161354557,165,146,01/20/2020,AMGN,2019-10-08,09:56:00
205,.AMGN200120P205,PUT,18.96,20.34,136,1354,0.1868865432739767,71,191,01/20/2020,AMGN,2019-10-08,09:56:00
200,.AMGN200120C200,CALL,13.96,15.190000000000001,2891,405,0.3946433814016683,191,107,01/20/2020,AMGN,2019-10-08,09:56:00
205,.AMGN200120C205,CALL,19.96,21.19,273,1627,0.8623168446929096,36,182,01/20/2020,AMGN,2019-10-08,09:56:00
200,.AMGN200120P200,PUT,8.96,10.34,616,2996,0.7750239894342321,163,134,01/20/2020,AMGN,2019-10-08,09:57:00
205,.AMGN200120P205,PUT,19.96,21.34,171,487,0.05278246802311781,31,27,01/20/2020,AMGN,2019-10-08,09:57:00
200,.AMGN200120C200,CALL,12.96,14.190000000000001,773,1220,0.3072775331849805,56,84,01/20/2020,AMGN,2019-10-08,09:57:00
205,.AMGN200120C205,CALL,16.96,18.19,830,4360,0.21815659375747198,109,115,01/20/2020,AMGN,2019-10-08,09:57:00
200,.AMGN200120P200,PUT,9.96,11.34,113,4651,0.6981493763330824,102,186,01/20/2020,AMGN,2019-10-08,09:58:00
205,.AMGN200120P205,PUT,18.96,20.34,349,1372,0.4752533983006523,63,16,01/20/2020,AMGN,2019-10-08,09:58:00
200,.AMGN200120C200,CALL,9.96,11.190000000000001,12,517,0.8086069296930622,4,134,01/20/2020,AMGN,2019-10-08,09:58:00
205,.AMGN200120C205,CALL,19.96,21.19,357,1722,0.9057806638226843,70,99,01/20/2020,AMGN,2019-10-08,09:58:00
200,.AMGN200120P200,PUT,15.96,17.34,33,4789,0.3661841940759756,160,134,01/20/2020,AMGN,2019-10-08,09:59:00
205,.AMGN200120P205,PUT,17.96,19.34,880,1490,0.17414522220196904,69,117,01/20/2020,AMGN,2019-10-08,09:59:00
200,.AMGN200120C200,CALL,14.96,16.19,979,514,0.3849491507768854,26,14,01/20/2020,AMGN,2019-10-08,09:59:00
205,.AMGN200120C205,CALL,19.96,21.19,818,492,0.5181898826464475,195,138,01/20/2020,AMGN,2019-10-08,09:59:00
200,.AMGN200120P200,PUT,12.96,14.34,256,3878,0.7248021457289187,160,136,01/20/2020,AMGN,2019-10-08,10:00:00
205,.AMGN200120P205,PUT,20.96,22.34,572,742,0.04337521456545468,177,17,01/20/2020,AMGN,2019-10-08,10:00:00
200,.AMGN200120C200,CALL,15.96,17.19,159,2048,0.5231533298914376,77,29,01/20/2020,AMGN,2019-10-08,10:00:00
205,.AMGN200120C205,CALL,17.96,19.19,408,1869,0.8662909625186809,43,53,01/20/2020,AMGN,2019-10-08,10:00:00
200,.AMGN200120P200,PUT,9.96,11.34,989,602,0.6102586923163649,28,167,01/20/2020,AMGN,2019-10-08,10:01:00
205,.AMGN200120P205,PUT,19.96,21.34,167,4065,0.13756046650663456,13,152,01/20/2020,AMGN,2019-10-08,10:01:00
200,.AMGN200120C200,CALL,14.96,16.19,190,4790,0.8185771157287266,63,119,01/20/2020,AMGN,2019-10-08,10:01:00
205,.AMGN200120C205,CALL,19.96,21.19,947,4997,0.13816250650840745,119,173,01/20/2020,AMGN,2019-10-08,10:01:00
200,.AMGN200120P200,PUT,11.96,13.34,426,1092,0.5308029332174947,95,14,01/20/2020,AMGN,2019-10-08,10:02:00
205,.AMGN200120P205,PUT,20.96,22.34,862,2253,0.6967231058841505,83,105,01/20/2020,AMGN,2019-10-08,10:02:00
200,.AMGN200120C200,CALL,9.96,11.190000000000001,278,2958,0.5080380580611539,146,119,01/20/2020,AMGN,2019-10-08,10:02:00
205,.AMGN200120C205,CALL,20.96,22.19,846,2068,0.27419199556846285,163,124,01/20/2020,AMGN,2019-10-08,10:02:00
200,.AMGN200120P200,PUT,15.96,17.34,84,1816,0.48730343863166614,37,155,01/20/2020,AMGN,2019-10-08,10:03:00
205,.AMGN200120P205,PUT,15.96,17.34,805,2713,0.12520219673887367,8,175,01/20/2020,AMGN,2019-10-08,10:03:00
200,.AMGN200120C200,CALL,12.96,14.190000000000001,592,460,0.20072818841182272,1,18,01/20/2020,AMGN,2019-10-08,10:03:00
205,.AMGN200120C205,CALL,13.96,15.190000000000001,562,1483,0.4213784173162548,4,103,01/20/2020,AMGN,2019-10-08,10:03:00
200,.AMGN200120P200,PUT,8.96,10.34,707,2533,0.2049844118960218,51,171,01/20/2020,AMGN,2019-10-08,10:04:00
205,.AMGN200120P205,PUT,17.96,19.34,613,975,0.5372584480747062,44,25,01/20/2020,AMGN,2019-10-08,10:04:00
200,.AMGN200120C200,CALL,8.96,10.190000000000001,74,4061,0.5310822188885651,113,115,01/20/2020,AMGN,2019-10-08,10:04:00
205,.AMGN200120C205,CALL,19.96,21.19,924,1629,0.7902984280591654,171,174,01/20/2020,AMGN,2019-10-08,10:04:00
200,.AMGN200120P200,PUT,14.96,16.34,497,3968,0.8033812262453007,61,84,01/20/2020,AMGN,2019-10-08,10:05:00
205,.AMGN200120P205,PUT,20.96,22.34,191,2932,0.33191620979922254,163,17,01/20/2020,AMGN,2019-10-08,10:05:00
200,.AMGN200120C200,CALL,12.96,14.190000000000001,921,2236,0.2856441191442347,30,24,01/20/2020,AMGN,2019-10-08,10:05:00
205,.AMGN200120C205,CALL,16.96,18.19,362,4567,0.3128646943235639,110,77,01/20/2020,AMGN,2019-10-08,10:05:00
200,.AMGN200120P200,PUT,11.96,13.34,7471,661,0.00948628952394881,72,79,01/20/2020,AMGN,2019-10-08,10:06:00
205,.AMGN200120P205,PUT,18.96,20.34,758,4586,0.564119740700538,6,22,01/20/2020,AMGN,2019-10-08,10:06:00
200,.AMGN200120C200,CALL,13.96,15.190000000000001,900,939,0.34931753797183307,10,171,01/20/2020,AMGN,2019-10-08,10:06:00
205,.AMGN200120C205,CALL,20.96,22.19,295,4888,0.4115269748531275,25,81,01/20/2020,AMGN,2019-10-08,10:06:00
200,.AMGN200120P200,PUT,13.96,15.34,171,565,0.3194316977225723,149,13,01/20/2020,AMGN,2019-10-08,10:07:00
205,.AMGN200120P205,PUT,13.96,15.34,787,3440,0.20152884394592685,67,127,01/20/2020,AMGN,2019-10-08,10:07:00
200,.AMGN200120C200,CALL,10.96,12.190000000000001,952,4025,0.3875291919898115,42,10,01/20/2020,AMGN,2019-10-08,10:07:00
205,.AMGN200120C205,CALL,15.96,17.19,170,1899,0.3235137353883639,99,190,01/20/2020,AMGN,2019-10-08,10:07:00
200,.AMGN200120P200,PUT,11.96,13.34,476,3377,0.5763169404126678,3,194,01/20/2020,AMGN,2019-10-08,10:08:00
205,.AMGN200120P205,PUT,14.96,16.34,880,2028,0.6811016016577304,122,180,01/20/2020,AMGN,2019-10-08,10:08:00
200,.AMGN200120C200,CALL,9.96,11.190000000000001,44,1924,0.8607681192549141,0,92,01/20/2020,AMGN,2019-10-08,10:08:00
205,.AMGN200120C205,CALL,15.96,17.19,242,90,0.2682751088915579,169,159,01/20/2020,AMGN,2019-10-08,10:08:00
200,.AMGN200120P200,PUT,14.96,16.34,191,751,0.5231761476631516,34,36,01/20/2020,AMGN,2019-10-08,10:09:00
205,.AMGN200120P205,PUT,19.96,21.34,317,3478,0.5915748440926584,62,55,01/20/2020,AMGN,2019-10-08,10:09:00
200,.AMGN200120C200,CALL,14.96,16.19,350,861,0.05979400151206404,50,117,01/20/2020,AMGN,2019-10-08,10:09:00
205,.AMGN200120C205,CALL,16.96,18.19,548,506,0.8631375937054239,71,113,01/20/2020,AMGN,2019-10-08,10:09:00
200,.AMGN200120P200,PUT,15.96,17.34,468,4668,0.4639835792142053,93,91,01/20/2020,AMGN,2019-10-08,10:10:00
205,.AMGN200120P205,PUT,18.96,20.34,131,572,0.9688063710555908,27,38,01/20/2020,AMGN,2019-10-08,10:10:00
200,.AMGN200120C200,CALL,15.96,17.19,246,635,0.2958611333655281,75,191,01/20/2020,AMGN,2019-10-08,10:10:00
205,.AMGN200120C205,CALL,16.96,18.19,13,3166,0.5607771154592385,37,86,01/20/2020,AMGN,2019-10-08,10:10:00
200,.AMGN200120P200,PUT,11.96,13.34,255,725,0.11105484705010005,175,189,01/20/2020,AMGN,2019-10-08,10:11:00
205,.AMGN200120P205,PUT,16.96,18.34,40,3083,0.6585095861912705,141,88,01/20/2020,AMGN,2019-10-08,10:11:00
200,.AMGN200120C200,CALL,11.96,13.190000000000001,958,1446,0.6974562147511127,7,139,01/20/2020,AMGN,2019-10-08,10:11:00
205,.AMGN200120C205,CALL,15.96,17.19,525,1094,0.21311424712273364,165,12,01/20/2020,AMGN,2019-10-08,10:11:00
200,.AMGN200120P200,PUT,12.96,14.34,424,4975,0.7176839173184801,176,153,01/20/2020,AMGN,2019-10-08,10:12:00
205,.AMGN200120P205,PUT,13.96,15.34,507,286,0.2603786169532014,79,63,01/20/2020,AMGN,2019-10-08,10:12:00
200,.AMGN200120C200,CALL,10.96,12.190000000000001,210,2276,0.7597929035112131,183,122,01/20/2020,AMGN,2019-10-08,10:12:00
205,.AMGN200120C205,CALL,17.96,19.19,497,4937,0.0741702793119936,165,117,01/20/2020,AMGN,2019-10-08,10:12:00
200,.AMGN200120P200,PUT,11.96,13.34,304,1452,0.20729356719127212,156,126,01/20/2020,AMGN,2019-10-08,10:13:00
205,.AMGN200120P205,PUT,20.96,22.34,451,1949,0.5319497726674901,117,21,01/20/2020,AMGN,2019-10-08,10:13:00
200,.AMGN200120C200,CALL,11.96,13.190000000000001,926,1443,0.6635126002506135,9,54,01/20/2020,AMGN,2019-10-08,10:13:00
205,.AMGN200120C205,CALL,14.96,16.19,231,499,0.03012544997131339,67,90,01/20/2020,AMGN,2019-10-08,10:13:00
200,.AMGN200120P200,PUT,9.96,11.34,822,1677,0.6657575973853048,196,70,01/20/2020,AMGN,2019-10-08,10:14:00
205,.AMGN200120P205,PUT,17.96,19.34,530,4875,0.12700613639090597,159,54,01/20/2020,AMGN,2019-10-08,10:14:00
200,.AMGN200120C200,CALL,10.96,12.190000000000001,880,4162,0.4543798759338934,33,155,01/20/2020,AMGN,2019-10-08,10:14:00
205,.AMGN200120C205,CALL,18.96,20.19,833,4555,0.6537062685296732,157,110,01/20/2020,AMGN,2019-10-08,10:14:00
200,.AMGN200120P200,PUT,10.96,12.34,231,3932,0.572484427468996,14,23,01/20/2020,AMGN,2019-10-08,10:15:00
205,.AMGN200120P205,PUT,20.96,22.34,625,3783,0.07782697690345053,172,165,01/20/2020,AMGN,2019-10-08,10:15:00
200,.AMGN200120C200,CALL,8.96,10.190000000000001,277,1141,0.575526500994677,87,79,01/20/2020,AMGN,2019-10-08,10:15:00
205,.AMGN200120C205,CALL,18.96,20.19,797,205,0.39633523724283615,155,27,01/20/2020,AMGN,2019-10-08,10:15:00
200,.AMGN200120P200,PUT,14.96,16.34,897,481,0.4403648735231215,26,121,01/20/2020,AMGN,2019-10-08,10:16:00
205,.AMGN200120P205,PUT,13.96,15.34,187,1174,0.1888711806181742,49,13,01/20/2020,AMGN,2019-10-08,10:16:00
200,.AMGN200120C200,CALL,11.96,13.190000000000001,845,552,0.3266085425901961,125,98,01/20/2020,AMGN,2019-10-08,10:16:00
205,.AMGN200120C205,CALL,15.96,17.19,729,566,0.2431277217527068,142,115,01/20/2020,AMGN,2019-10-08,10:16:00
200,.AMGN200120P200,PUT,12.96,14.34,422,1920,0.45735137091925304,145,29,01/20/2020,AMGN,2019-10-08,10:17:00
205,.AMGN200120P205,PUT,20.96,22.34,605,3635,0.5715476070577723,153,180,01/20/2020,AMGN,2019-10-08,10:17:00
200,.AMGN200120C200,CALL,14.96,16.19,558,3517,0.7458475082081321,10,79,01/20/2020,AMGN,2019-10-08,10:17:00
205,.AMGN200120C205,CALL,15.96,17.19,457,335,0.2883789369534534,196,172,01/20/2020,AMGN,2019-10-08,10:17:00
200,.AMGN200120P200,PUT,10.96,12.34,155,2701,0.8992283615602418,117,159,01/20/2020,AMGN,2019-10-08,10:18:00
205,.AMGN200120P205,PUT,15.96,17.34,821,4588,0.8224582874903374,3,161,01/20/2020,AMGN,2019-10-08,10:18:00
200,.AMGN200120C200,CALL,9.96,11.190000000000001,61,1220,0.09136826721130265,180,96,01/20/2020,AMGN,2019-10-08,10:18:00
205,.AMGN200120C205,CALL,13.96,15.190000000000001,677,3845,0.4466187275223442,187,95,01/20/2020,AMGN,2019-10-08,10:18:00
