o_strike,o_symbol,o_position,o_ask_price,o_bid_price,o_volume,o_open_interest,o_implied_volatility,o_ask_size,o_bid_size,o_expiry,ticker,curr_date,curr_time
200,.NVDA200120C200,CALL,12.93,14.16,6638,4252,0.3679842518230616,166,47,01/20/2020,NVDA,2019-10-15,10:09:00
205,.NVDA200120C205,CALL,15.93,17.16,647,722,0.2662188086298588,161,92,01/20/2020,NVDA,2019-10-15,10:09:00
200,.NVDA200120P200,PUT,8.93,10.309999999999999,388,1141,0.6662790957556434,88,71,01/20/2020,NVDA,2019-10-15,10:10:00
205,.NVDA200120P205,PUT,13.93,15.309999999999999,301,3732,0.9828421331726824,2,62,01/20/2020,NVDA,2019-10-15,10:10:00
200,.NVDA200120C200,CALL,10.93,12.16,562,2199,0.34242946931135676,135,194,01/20/2020,NVDA,2019-10-15,10:10:00
205,.NVDA200120C205,CALL,16.93,18.16,438,4179,0.883134875994467,54,99,01/20/2020,NVDA,2019-10-15,10:10:00
200,.NVDA200120P200,PUT,13.93,15.309999999999999,894,2980,0.15378680831181746,41,164,01/20/2020,NVDA,2019-10-15,10:11:00
205,.NVDA200120P205,PUT,13.93,15.309999999999999,359,2814,0.36121185796673827,192,127,01/20/2020,NVDA,2019-10-15,10:11:00
200,.NVDA200120C200,CALL,10.93,12.16,416,122,0.21447307942213456,52,118,01/20/2020,NVDA,2019-10-15,10:11:00
205,.NVDA200120C205,CALL,16.93,18.16,860,3757,0.07998130972268724,132,21,01/20/2020,NVDA,2019-10-15,10:11:00
200,.NVDA200120P200,PUT,15.93,17.31,951,3791,0.9630827546637148,97,139,01/20/2020,NVDA,2019-10-15,10:12:00
205,.NVDA200120P205,PUT,20.93,22.31,927,4228,0.39735392688336957,109,197,01/20/2020,NVDA,2019-10-15,10:12:00
200,.NVDA200120C200,CALL,12.93,14.16,962,1285,0.8659461341962122,101,58,01/20/2020,NVDA,2019-10-15,10:12:00
205,.NVDA200120C205,CALL,18.93,20.16,472,3740,0.07620254634385415,8,50,01/20/2020,NVDA,2019-10-15,10:12:00
200,.NVDA200120P200,PUT,10.93,12.309999999999999,774,1936,0.8399007661730873,190,185,01/20/2020,NVDA,2019-10-15,10:13:00
205,.NVDA200120P205,PUT,20.93,22.31,286,4866,0.8547399483660055,64,95,01/20/2020,NVDA,2019-10-15,10:13:00
200,.NVDA200120C200,CALL,10.93,12.16,14,2995,0.8748692059380714,62,170,01/20/2020,NVDA,2019-10-15,10:13:00
205,.NVDA200120C205,CALL,14.93,16.16,989,2405,0.9333588135762304,162,88,01/20/2020,NVDA,2019-10-15,10:13:00
200,.NVDA200120P200,PUT,13.93,15.309999999999999,396,2038,0.8499595934869039,198,80,01/20/2020,NVDA,2019-10-15,10:14:00
205,.NVDA200120P205,PUT,18.93,20.31,791,3110,0.7695393139486211,92,183,01/20/2020,NVDA,2019-10-15,10:14:00
200,.NVDA200120C200,CALL,14.93,16.16,298,2629,0.648996271469381,117,5,01/20/2020,NVDA,2019-10-15,10:14:00
205,.NVDA200120C205,CALL,18.93,20.16,1,2399,0.33962818747873313,142,79,01/20/2020,NVDA,2019-10-15,10:14:00
200,.NVDA200120P200,PUT,15.92,17.3,70,3511,0.5655550130413565,130,114,01/20/2020,NVDA,2019-10-15,10:15:00
205,.NVDA200120P205,PUT,15.92,17.3,344,1123,0.231780715537672,147,114,01/20/2020,NVDA,2019-10-15,10:15:00
200,.NVDA200120C200,CALL,14.92,16.15,538,4269,0.3329115414956597,154,185,01/20/2020,NVDA,2019-10-15,10:15:00
205,.NVDA200120C205,CALL,15.92,17.15,276,2070,0.6940951304522663,11,97,01/20/2020,NVDA,2019-10-15,10:15:00
200,.NVDA200120P200,PUT,10.92,12.3,325,3671,0.7013786479975079,118,82,01/20/2020,NVDA,2019-10-15,10:16:00
205,.NVDA200120P205,PUT,13.92,15.3,367,427,0.13011538033607317,160,155,01/20/2020,NVDA,2019-10-15,10:16:00
200,.NVDA200120C200,CALL,10.92,12.15,360,2242,0.37649495605955197,150,108,01/20/2020,NVDA,2019-10-15,10:16:00
205,.NVDA200120C205,CALL,18.92,20.150000000000002,352,956,0.659271122729212,24,53,01/20/2020,NVDA,2019-10-15,10:16:00
200,.NVDA200120P200,PUT,8.92,10.3,145,2238,0.19915607582420436,41,126,01/20/2020,NVDA,2019-10-15,10:17:00
205,.NVDA200120P205,PUT,16.92,18.3,442,3396,0.7447550355580683,61,44,01/20/2020,NVDA,2019-10-15,10:17:00
200,.NVDA200120C200,CALL,9.92,11.15,918,2945,0.758321069464206,185,153,01/20/2020,NVDA,2019-10-15,10:17:00
205,.NVDA200120C205,CALL,20.92,22.150000000000002,146,4082,0.3683190069814397,90,31,01/20/2020,NVDA,2019-10-15,10:17:00
200,.NVDA200120P200,PUT,9.92,11.3,671,341,0.7765642618619,162,20,01/20/2020,NVDA,2019-10-15,10:18:00
205,.NVDA200120P205,PUT,19.92,21.3,641,1971,0.9126580020919596,34,181,01/20/2020,NVDA,2019-10-15,10:18:00
200,.NVDA200120C200,CALL,10.92,12.15,9574,4930,0.575026925991847,195,135,01/20/2020,NVDA,2019-10-15,10:18:00
205,.NVDA200120C205,CALL,18.92,20.150000000000002,939,1934,0.7936839089026596,190,25,01/20/2020,NVDA,2019-10-15,10:18:00
200,.NVDA200120P200,PUT,11.92,13.3,452,2451,0.34414446961529466,187,158,01/20/2020,NVDA,2019-10-15,10:19:00
205,.NVDA200120P205,PUT,16.92,18.3,837,2043,0.5928524512070966,94,169,01/20/2020,NVDA,2019-10-15,10:19:00
200,.NVDA200120C200,CALL,10.92,12.15,833,3080,0.5938535793143395,164,117,01/20/2020,NVDA,2019-10-15,10:19:00
205,.NVDA200120C205,CALL,20.92,22.150000000000002,32,2525,0.72588146794364,88,49,01/20/2020,NVDA,2019-10-15,10:19:00
200,.NVDA200120P200,PUT,11.92,13.3,430,1107,0.6592046451145588,62,35,01/20/2020,NVDA,2019-10-15,10:20:00
205,.NVDA200120P205,PUT,20.92,22.3,957,4954,0.17579038513713807,106,99,01/20/2020,NVDA,2019-10-15,10:20:00
200,.NVDA200120C200,CALL,9.92,11.15,565,3341,0.11763006308485535,95,108,01/20/2020,NVDA,2019-10-15,10:20:00
205,.NVDA200120C205,CALL,18.92,20.150000000000002,956,2054,0.73804606161419,83,92,01/20/2020,NVDA,2019-10-15,10:20:00
200,.NVDA200120P200,PUT,11.93,13.309999999999999,837,277,0.15887504017445553,31,139,01/20/2020,NVDA,2019-10-15,10:21:00
205,.NVDA200120P205,PUT,15.93,17.31,539,2840,0.5935004458483897,177,39,01/20/2020,NVDA,2019-10-15,10:21:00
200,.NVDA200120C200,CALL,15.93,17.16,932,2037,0.15630993113406777,24,149,01/20/2020,NVDA,2019-10-15,10:21:00
205,.NVDA200120C205,CALL,17.93,19.16,584,2116,0.31778646124938004,43,111,01/20/2020,NVDA,2019-10-15,10:21:00
200,.NVDA200120P200,PUT,13.93,15.309999999999999,816,870,0.3282328691147628,48,184,01/20/2020,NVDA,2019-10-15,10:22:00
205,.NVDA200120P205,PUT,14.93,16.31,136,2501,0.21839481238055813,108,77,01/20/2020,NVDA,2019-10-15,10:22:00
200,.NVDA200120C200,CALL,10.93,12.16,637,3144,0.24898707762818506,62,13,01/20/2020,NVDA,2019-10-15,10:22:00
205,.NVDA200120C205,CALL,17.93,19.16,283,3307,0.2711295226208399,58,139,01/20/2020,NVDA,2019-10-15,10:22:00
200,.NVDA200120P200,PUT,10.95,12.329999999999998,694,902,0.6485673404785605,153,113,01/20/2020,NVDA,2019-10-15,11:38:00
205,.NVDA200120P205,PUT,13.95,15.329999999999998,576,2094,0.2742790417919201,127,0,01/20/2020,NVDA,2019-10-15,11:38:00
200,.NVDA200120C200,CALL,8.95,10.18,836,3960,0.5199095044218733,26,188,01/20/2020,NVDA,2019-10-15,11:38:00
205,.NVDA200120C205,CALL,19.95,21.18,418,1917,0.6038228964927386,93,197,01/20/2020,NVDA,2019-10-15,11:38:00
200,.NVDA200120P200,PUT,15.94,17.32,966,239,0.6340648225880742,151,71,01/20/2020,NVDA,2019-10-15,11:39:00
205,.NVDA200120P205,PUT,18.94,20.32,711,1834,0.3305598468948999,89,138,01/20/2020,NVDA,2019-10-15,11:39:00
200,.NVDA200120C200,CALL,13.94,15.17,800,1879,0.46726907434559006,104,172,01/20/2020,NVDA,2019-10-15,11:39:00
205,.NVDA200120C205,CALL,13.94,15.17,816,4023,0.18823066039848568,101,150,01/20/2020,NVDA,2019-10-15,11:39:00
200,.NVDA200120P200,PUT,12.95,14.329999999999998,616,662,0.9545904904893845,31,71,01/20/2020,NVDA,2019-10-15,11:40:00
205,.NVDA200120P205,PUT,15.95,17.33,178,3740,0.3354570758692488,25,128,01/20/2020,NVDA,2019-10-15,11:40:00
200,.NVDA200120C200,CALL,9.95,11.18,519,3484,0.3053365767645898,20,102,01/20/2020,NVDA,2019-10-15,11:40:00
205,.NVDA200120C205,CALL,20.95,22.18,493,1576,0.5465777976476839,167,189,01/20/2020,NVDA,2019-10-15,11:40:00
200,.NVDA200120P200,PUT,15.95,17.33,389,4971,0.8384358369404855,198,150,01/20/2020,NVDA,2019-10-15,11:41:00
205,.NVDA200120P205,PUT,15.95,17.33,768,3815,0.6822521459548675,12,38,01/20/2020,NVDA,2019-10-15,11:41:00
200,.NVDA200120C200,CALL,14.95,16.18,192,4775,0.1141961996995956,191,10,01/20/2020,NVDA,2019-10-15,11:41:00
205,.NVDA200120C205,CALL,18.95,20.18,847,980,0.23094882557312357,71,44,01/20/2020,NVDA,2019-10-15,11:41:00
200,.NVDA200120P200,PUT,9.95,11.329999999999998,112,1854,0.20925626317480006,179,166,01/20/2020,NVDA,2019-10-15,11:42:00
205,.NVDA200120P205,PUT,17.95,19.33,375,3450,0.13348718725843145,51,78,01/20/2020,NVDA,2019-10-15,11:42:00
200,.NVDA200120C200,CALL,10.95,12.18,575,3596,0.9321942299125994,11,25,01/20/2020,NVDA,2019-10-15,11:42:00
205,.NVDA200120C205,CALL,16.95,18.18,99,3444,0.5589615281486374,18,102,01/20/2020,NVDA,2019-10-15,11:42:00
200,.NVDA200120P200,PUT,8.95,10.329999999999998,752,1200,0.1686021342779529,161,152,01/20/2020,NVDA,2019-10-15,11:43:00
205,.NVDA200120P205,PUT,13.95,15.329999999999998,873,2133,0.4082418175793817,146,44,01/20/2020,NVDA,2019-10-15,11:43:00
200,.NVDA200120C200,CALL,14.95,16.18,200,2838,0.05622659220308812,97,172,01/20/2020,NVDA,2019-10-15,11:43:00
205,.NVDA200120C205,CALL,14.95,16.18,95,503,0.6190125762067098,76,51,01/20/2020,NVDA,2019-10-15,11:43:00
200,.NVDA200120P200,PUT,15.95,17.33,536,1782,0.9285028832266894,79,51,01/20/2020,NVDA,2019-10-15,11:44:00
205,.NVDA200120P205,PUT,14.95,16.33,107,291,0.5595731732692074,179,137,01/20/2020,NVDA,2019-10-15,11:44:00
200,.NVDA200120C200,CALL,13.95,15.18,5574,1717,0.5672982213493398,130,175,01/20/2020,NVDA,2019-10-15,11:44:00
205,.NVDA200120C205,CALL,20.95,22.18,416,997,0.16608076816332085,182,109,01/20/2020,NVDA,2019-10-15,11:44:00
200,.NVDA200120P200,PUT,11.95,13.329999999999998,724,2309,0.12133100779177486,5,140,01/20/2020,NVDA,2019-10-15,11:45:00
205,.NVDA200120P205,PUT,13.95,15.329999999999998,118,3453,0.6583814179612355,60,199,01/20/2020,NVDA,2019-10-15,11:45:00
200,.NVDA200120C200,CALL,14.95,16.18,682,2999,0.21047047437194655,149,187,01/20/2020,NVDA,2019-10-15,11:45:00
205,.NVDA200120C205,CALL,18.95,20.18,90,187,0.04846825273775335,52,98,01/20/2020,NVDA,2019-10-15,11:45:00
200,.NVDA200120P200,PUT,15.95,17.33,269,3751,0.5531366835316782,72,139,01/20/2020,NVDA,2019-10-15,11:46:00
205,.NVDA200120P205,PUT,14.95,16.33,9058,4992,0.31141978241933066,168,15,01/20/2020,NVDA,2019-10-15,11:46:00
200,.NVDA200120C200,CALL,13.95,15.18,598,3278,0.05991380402876689,8,47,01/20/2020,NVDA,2019-10-15,11:46:00
205,.NVDA200120C205,CALL,18.95,20.18,140,53,0.19980890491950098,178,74,01/20/2020,NVDA,2019-10-15,11:46:00
200,.NVDA200120P200,PUT,8.95,10.329999999999998,412,3970,0.8797301366944102,77,186,01/20/2020,NVDA,2019-10-15,11:47:00
205,.NVDA200120P205,PUT,14.95,16.33,629,2134,0.6803071232778314,101,140,01/20/2020,NVDA,2019-10-15,11:47:00
200,.NVDA200120C200,CALL,10.95,12.18,181,3176,0.592788582831592,146,145,01/20/2020,NVDA,2019-10-15,11:47:00
205,.NVDA200120C205,CALL,20.95,22.18,937,3442,0.06274625098178266,7,77,01/20/2020,NVDA,2019-10-15,11:47:00
200,.NVDA200120P200,PUT,8.95,10.329999999999998,154,758,0.37135979668516983,145,175,01/20/2020,NVDA,2019-10-15,11:48:00
205,.NVDA200120P205,PUT,17.95,19.33,943,2414,0.8516221074316005,149,163,01/20/2020,NVDA,2019-10-15,11:48:00
200,.NVDA200120C200,CALL,15.95,17.18,692,4065,0.732832007289424,11,57,01/20/2020,NVDA,2019-10-15,11:48:00
205,.NVDA200120C205,CALL,19.95,21.18,594,4902,0.15896757804512707,36,59,01/20/2020,NVDA,2019-10-15,11:48:00
200,.NVDA200120P200,PUT,15.96,17.34,464,1861,0.24530559845550637,30,163,01/20/2020,NVDA,2019-10-15,11:49:00
205,.NVDA200120P205,PUT,15.96,17.34,58,4245,0.8755894566076973,81,158,01/20/2020,NVDA,2019-10-15,11:49:00
200,.NVDA200120C200,CALL,8.96,10.190000000000001,747,1376,0.8316680658462586,166,67,01/20/2020,NVDA,2019-10-15,11:49:00
205,.NVDA200120C205,CALL,15.96,17.19,402,3126,0.8253874989157381,50,192,01/20/2020,NVDA,2019-10-15,11:49:00
200,.NVDA200120P200,PUT,11.96,13.34,379,3170,0.3419101649161903,144,0,01/20/2020,NVDA,2019-10-15,11:50:00
205,.NVDA200120P205,PUT,20.96,22.34,235,4247,0.27653287465716325,45,8,01/20/2020,NVDA,2019-10-15,11:50:00
200,.NVDA200120C200,CALL,8.96,10.190000000000001,50,22,0.7393397709411009,37,74,01/20/2020,NVDA,2019-10-15,11:50:00
205,.NVDA200120C205,CALL,13.96,15.190000000000001,522,4576,0.9839314202553416,59,138,01/20/2020,NVDA,2019-10-15,11:50:00
200,.NVDA200120P200,PUT,12.96,14.34,298,4103,0.04903998682114774,100,144,01/20/2020,NVDA,2019-10-15,11:51:00
205,.NVDA200120P205,PUT,13.96,15.34,543,2191,0.6719112735471683,34,95,01/20/2020,NVDA,2019-10-15,11:51:00
200,.NVDA200120C200,CALL,9.96,11.190000000000001,395,997,0.6500022156767143,180,81,01/20/2020,NVDA,2019-10-15,11:51:00
205,.NVDA200120C205,CALL,20.96,22.19,405,4712,0.08625068583181617,153,143,01/20/2020,NVDA,2019-10-15,11:51:00
200,.NVDA200120P200,PUT,8.96,10.34,589,4923,0.5573548170425157,174,72,01/20/2020,NVDA,2019-10-15,11:52:00
205,.NVDA200120P205,PUT,17.96,19.34,841,3938,0.9549089659021052,26,91,01/20/2020,NVDA,2019-10-15,11:52:00
200,.NVDA200120C200,CALL,10.96,12.190000000000001,360,1978,0.0919719271583671,142,130,01/20/2020,NVDA,2019-10-15,11:52:00
205,.NVDA200120C205,CALL,19.96,21.19,543,3579,0.12077081324457695,94,52,01/20/2020,NVDA,2019-10-15,11:52:00
200,.NVDA200120P200,PUT,15.96,17.34,822,4227,0.6570132443888624,150,43,01/20/2020,NVDA,2019-10-15,11:53:00
205,.NVDA200120P205,PUT,14.96,16.34,76,4777,0.13749815468881754,155,176,01/20/2020,NVDA,2019-10-15,11:53:00
200,.NVDA200120C200,CALL,13.96,15.190000000000001,340,1067,0.4182992312489454,136,42,01/20/2020,NVDA,2019-10-15,11:53:00
205,.NVDA200120C205,CALL,16.96,18.19,655,4460,0.5356150343511716,92,179,01/20/2020,NVDA,2019-10-15,11:53:00
200,.NVDA200120P200,PUT,8.96,10.34,779,3225,0.03202145304533377,78,13,01/20/2020,NVDA,2019-10-15,11:54:00
205,.NVDA200120P205,PUT,20.96,22.34,930,4711,0.9538604153214614,49,193,01/20/2020,NVDA,2019-10-15,11:54:00
200,.NVDA200120C200,CALL,10.96,12.190000000000001,204,2694,0.23558651562611388,93,16,01/20/2020,NVDA,2019-10-15,11:54:00
205,.NVDA200120C205,CALL,19.96,21.19,626,3292,0.1708324552401813,135,174,01/20/2020,NVDA,2019-10-15,11:54:00
200,.NVDA200120P200,PUT,10.97,12.350000000000001,93,853,0.14602738489495615,28,186,01/20/2020,NVDA,2019-10-15,11:55:00
205,.NVDA200120P205,PUT,18.97,20.349999999999998,250,3985,0.1682198595720128,43,42,01/20/2020,NVDA,2019-10-15,11:55:00
200,.NVDA200120C200,CALL,12.97,14.200000000000001,629,2606,0.935454248996567,87,187,01/20/2020,NVDA,2019-10-15,11:55:00
205,.NVDA200120C205,CALL,16.97,18.2,800,3505,0.8198840735767389,93,98,01/20/2020,NVDA,2019-10-15,11:55:00
200,.NVDA200120P200,PUT,8.97,10.350000000000001,661,1884,0.16380037660487579,175,80,01/20/2020,NVDA,2019-10-15,11:56:00
205,.NVDA200120P205,PUT,16.97,18.349999999999998,564,3172,0.1954340470771141,44,174,01/20/2020,NVDA,2019-10-15,11:56:00
200,.NVDA200120C200,CALL,13.97,15.200000000000001,353,141,0.48851359604513866,193,54,01/20/2020,NVDA,2019-10-15,11:56:00
205,.NVDA200120C205,CALL,13.97,15.200000000000001,3382,4225,0.9136661415716035,78,30,01/20/2020,NVDA,2019-10-15,11:56:00
200,.NVDA200120P200,PUT,10.97,12.350000000000001,44,3294,0.20004167023272446,1,116,01/20/2020,NVDA,2019-10-15,11:57:00
205,.NVDA200120P205,PUT,15.97,17.35,493,1845,0.13904833699772645,62,43,01/20/2020,NVDA,2019-10-15,11:57:00
200,.NVDA200120C200,CALL,12.97,14.200000000000001,51,1528,0.9774702533553629,105,2,01/20/2020,NVDA,2019-10-15,11:57:00
205,.NVDA200120C205,CALL,17.97,19.2,466,523,0.17967520688384986,88,174,01/20/2020,NVDA,2019-10-15,11:57:00
200,.NVDA200120P200,PUT,13.97,15.350000000000001,712,1250,0.4307843279903256,112,175,01/20/2020,NVDA,2019-10-15,11:58:00
205,.NVDA200120P205,PUT,14.97,16.35,12,1564,0.33818928241899715,102,151,01/20/2020,NVDA,2019-10-15,11:58:00
200,.NVDA200120C200,CALL,12.97,14.200000000000001,3007,3342,0.452610046615578,97,189,01/20/2020,NVDA,2019-10-15,11:58:00
205,.NVDA200120C205,CALL,19.97,21.2,707,4758,0.773442444901566,83,54,01/20/2020,NVDA,2019-10-15,11:58:00
200,.NVDA200120P200,PUT,14.97,16.35,560,568,0.8951111777342409,65,189,01/20/2020,NVDA,2019-10-15,11:59:00
205,.NVDA200120P205,PUT,14.97,16.35,57,3311,0.34206641467635557,147,7,01/20/2020,NVDA,2019-10-15,11:59:00
200,.NVDA200120C200,CALL,11.97,13.200000000000001,124,1380,0.5291201383370095,128,36,01/20/2020,NVDA,2019-10-15,11:59:00
205,.NVDA200120C205,CALL,20.97,22.2,319,4090,0.13643153950094655,58,117,01/20/2020,NVDA,2019-10-15,11:59:00
205,.NVDA200120P205,PUT,13.97,15.350000000000001,2784,14,0.8999469154212065,101,18,01/20/2020,NVDA,2019-10-15,12:00:00
210,.NVDA200120P210,PUT,17.97,19.349999999999998,5394,4916,0.037582070354941655,141,114,01/20/2020,NVDA,2019-10-15,12:00:00
205,.NVDA200120C205,CALL,9.97,11.200000000000001,77,289,0.6875742488100338,126,70,01/20/2020,NVDA,2019-10-15,12:00:00
210,.NVDA200120C210,CALL,18.97,20.2,978,1725,0.13774987100410674,74,49,01/20/2020,NVDA,2019-10-15,12:00:00
205,.NVDA200120P205,PUT,12.97,14.350000000000001,847,4028,0.31688442265195527,161,45,01/20/2020,NVDA,2019-10-15,12:01:00
210,.NVDA200120P210,PUT,15.97,17.35,377,1348,0.8502007063704045,121,20,01/20/2020,NVDA,2019-10-15,12:01:00
205,.NVDA200120C205,CALL,9.97,11.200000000000001,594,3815,0.9742734220606963,4,152,01/20/2020,NVDA,2019-10-15,12:01:00
210,.NVDA200120C210,CALL,17.97,19.2,571,4552,0.3291949940816036,179,31,01/20/2020,NVDA,2019-10-15,12:01:00
205,.NVDA200120P205,PUT,10.98,12.36,661,2839,0.06987746696906394,39,161,01/20/2020,NVDA,2019-10-15,12:02:00
210,.NVDA200120P210,PUT,17.98,19.36,651,4880,0.012330593918466914,89,33,01/20/2020,NVDA,2019-10-15,12:02:00
205,.NVDA200120C205,CALL,9.98,11.21,552,3589,0.30438544827776093,120,147,01/20/2020,NVDA,2019-10-15,12:02:00
210,.NVDA200120C210,CALL,13.98,15.21,749,1455,0.6019603861057752,107,70,01/20/2020,NVDA,2019-10-15,12:02:00
205,.NVDA200120P205,PUT,10.98,12.36,547,2134,0.8908766253223231,165,1,01/20/2020,NVDA,2019-10-15,12:03:00
210,.NVDA200120P210,PUT,19.98,21.36,548,2832,0.5321355329704888,96,100,01/20/2020,NVDA,2019-10-15,12:03:00
205,.NVDA200120C205,CALL,15.98,17.21,115,4339,0.9303550571095452,179,54,01/20/2020,NVDA,2019-10-15,12:03:00
210,.NVDA200120C210,CALL,15.98,17.21,863,277,0.6582605677267905,5,130,01/20/2020,NVDA,2019-10-15,12:03:00
205,.NVDA200120P205,PUT,14.98,16.36,579,1528,0.82459609509768,121,68,01/20/2020,NVDA,2019-10-15,12:04:00
210,.NVDA200120P210,PUT,16.98,18.36,240,3587,0.9945383195371189,182,20,01/20/2020,NVDA,2019-10-15,12:04:00
205,.NVDA200120C205,CALL,14.98,16.21,997,3944,0.2060759166666276,169,174,01/20/2020,NVDA,2019-10-15,12:04:00
210,.NVDA200120C210,CALL,17.98,19.21,112,941,0.2161603723630361,190,12,01/20/2020,NVDA,2019-10-15,12:04:00
205,.NVDA200120P205,PUT,12.98,14.36,628,253,0.07453869167247651,54,111,01/20/2020,NVDA,2019-10-15,12:05:00
210,.NVDA200120P210,PUT,17.98,19.36,178,2821,0.000192804905190469,20,90,01/20/2020,NVDA,2019-10-15,12:05:00
205,.NVDA200120C205,CALL,11.98,13.21,571,345,0.7889252420851502,72,45,01/20/2020,NVDA,2019-10-15,12:05:00
210,.NVDA200120C210,CALL,20.98,22.21,203,3154,0.625528499464921,64,196,01/20/2020,NVDA,2019-10-15,12:05:00
205,.NVDA200120P205,PUT,11.98,13.36,304,1311,0.05860916852308351,18,26,01/20/2020,NVDA,2019-10-15,12:06:00
210,.NVDA200120P210,PUT,19.98,21.36,864,788,0.3703164642371619,129,56,01/20/2020,NVDA,2019-10-15,12:06:00
205,.NVDA200120C205,CALL,12.98,14.21,936,2997,0.6749304551953581,90,69,01/20/2020,NVDA,2019-10-15,12:06:00
210,.NVDA200120C210,CALL,15.98,17.21,297,511,0.28692180714706794,162,198,01/20/2020,NVDA,2019-10-15,12:06:00
205,.NVDA200120P205,PUT,9.98,11.36,126,4830,0.4795940577044483,10,121,01/20/2020,NVDA,2019-10-15,12:07:00
210,.NVDA200120P210,PUT,14.98,16.36,367,363,0.2121155221569634,84,27,01/20/2020,NVDA,2019-10-15,12:07:00
205,.NVDA200120C205,CALL,13.98,15.21,108,1586,0.4063336748419717,137,176,01/20/2020,NVDA,2019-10-15,12:07:00
210,.NVDA200120C210,CALL,14.98,16.21,96,464,0.8205602541254341,149,25,01/20/2020,NVDA,2019-10-15,12:07:00
205,.NVDA200120P205,PUT,15.98,17.36,659,2772,0.7933572438631232,84,187,01/20/2020,NVDA,2019-10-15,12:08:00
210,.NVDA200120P210,PUT,15.98,17.36,694,4732,0.5793563784812286,68,191,01/20/2020,NVDA,2019-10-15,12:08:00
205,.NVDA200120C205,CALL,10.98,12.21,759,264,0.5708349904800768,70,149,01/20/2020,NVDA,2019-10-15,12:08:00
210,.NVDA200120C210,CALL,19.98,21.21,405,908,0.7684373453376941,187,197,01/20/2020,NVDA,2019-10-15,12:08:00
205,.NVDA200120P205,PUT,15.97,17.35,112,608,0.0037474345056709435,125,176,01/20/2020,NVDA,2019-10-15,12:09:00
210,.NVDA200120P210,PUT,14.97,16.35,732,2802,0.4054567838367271,170,192,01/20/2020,NVDA,2019-10-15,12:09:00
205,.NVDA200120C205,CALL,11.97,13.200000000000001,149,2713,0.047962053495770984,113,183,01/20/2020,NVDA,2019-10-15,12:09:00
210,.NVDA200120C210,CALL,17.97,19.2,974,4557,0.061203848828450313,72,189,01/20/2020,NVDA,2019-10-15,12:09:00
205,.NVDA200120P205,PUT,8.98,10.36,782,391,0.22009368598664647,161,84,01/20/2020,NVDA,2019-10-15,12:10:00
210,.NVDA200120P210,PUT,13.98,15.36,744,35,0.6349038837450349,146,172,01/20/2020,NVDA,2019-10-15,12:10:00
205,.NVDA200120C205,CALL,14.98,16.21,715,1365,0.09911905979653057,130,53,01/20/2020,NVDA,2019-10-15,12:10:00
210,.NVDA200120C210,CALL,17.98,19.21,253,690,0.6992116103699787,73,129,01/20/2020,NVDA,2019-10-15,12:10:00
