o_strike,o_symbol,o_position,o_ask_price,o_bid_price,o_volume,o_open_interest,o_implied_volatility,o_ask_size,o_bid_size,o_expiry,ticker,curr_date,curr_time
210,.GS200120P210,PUT,19.98,21.36,173,3515,0.29286564354190947,109,49,01/20/2020,GS,2019-10-08,13:58:00
205,.GS200120C205,CALL,13.98,15.21,640,4214,0.8383101987438921,150,146,01/20/2020,GS,2019-10-08,13:58:00
210,.GS200120C210,CALL,16.98,18.21,882,3755,0.14781422482734308,42,86,01/20/2020,GS,2019-10-08,13:58:00
205,.GS200120P205,PUT,10.98,12.36,586,731,0.5806309583183722,157,68,01/20/2020,GS,2019-10-08,13:59:00
210,.GS200120P210,PUT,13.98,15.36,884,2098,0.24881136270888637,70,180,01/20/2020,GS,2019-10-08,13:59:00
205,.GS200120C205,CALL,10.98,12.21,155,3978,0.2581112944098294,172,1,01/20/2020,GS,2019-10-08,13:59:00
210,.GS200120C210,CALL,19.98,21.21,146,4547,0.39390946121227444,152,162,01/20/2020,GS,2019-10-08,13:59:00
205,.GS200120P205,PUT,10.98,12.36,303,3319,0.20357126729391728,93,33,01/20/2020,GS,2019-10-08,14:00:00
210,.GS200120P210,PUT,20.98,22.36,400,2596,0.6715385404482229,42,40,01/20/2020,GS,2019-10-08,14:00:00
205,.GS200120C205,CALL,13.98,15.21,364,565,0.4368933550195204,0,163,01/20/2020,GS,2019-10-08,14:00:00
210,.GS200120C210,CALL,17.98,19.21,571,3458,0.971092257261401,137,86,01/20/2020,GS,2019-10-08,14:00:00
205,.GS200120P205,PUT,9.97,11.350000000000001,718,634,0.9213410773078985,122,151,01/20/2020,GS,2019-10-08,14:01:00
210,.GS200120P210,PUT,18.97,20.349999999999998,73,1283,0.8817503612624996,3,111,01/20/2020,GS,2019-10-08,14:01:00
205,.GS200120C205,CALL,13.97,15.200000000000001,718,1004,0.7696926758113074,114,195,01/20/2020,GS,2019-10-08,14:01:00
210,.GS200120C210,CALL,13.97,15.200000000000001,888,4003,0.2987172515633294,136,45,01/20/2020,GS,2019-10-08,14:01:00
205,.GS200120P205,PUT,15.97,17.35,365,1516,0.15025624123942372,83,158,01/20/2020,GS,2019-10-08,14:02:00
210,.GS200120P210,PUT,13.97,15.350000000000001,308,1621,0.22060421584726264,84,193,01/20/2020,GS,2019-10-08,14:02:00
205,.GS200120C205,CALL,8.97,10.200000000000001,680,3901,0.17328870249220896,182,34,01/20/2020,GS,2019-10-08,14:02:00
210,.GS200120C210,CALL,20.97,22.2,413,2272,0.718018363004083,177,55,01/20/2020,GS,2019-10-08,14:02:00
205,.GS200120P205,PUT,11.97,13.350000000000001,630,226,0.6907995276501134,4,168,01/20/2020,GS,2019-10-08,14:03:00
210,.GS200120P210,PUT,15.97,17.35,638,124,0.19486524056938825,45,195,01/20/2020,GS,2019-10-08,14:03:00
205,.GS200120C205,CALL,13.97,15.200000000000001,3799,66,0.7210210715978117,176,8,01/20/2020,GS,2019-10-08,14:03:00
210,.GS200120C210,CALL,14.97,16.2,596,540,0.6918001168548801,192,101,01/20/2020,GS,2019-10-08,14:03:00
205,.GS200120P205,PUT,10.97,12.350000000000001,3082,4590,0.7009010460158634,190,36,01/20/2020,GS,2019-10-08,15:25:00
210,.GS200120P210,PUT,15.97,17.35,819,4652,0.12250900244058383,13,6,01/20/2020,GS,2019-10-08,15:25:00
205,.GS200120C205,CALL,13.97,15.200000000000001,935,3652,0.497275021438381,63,5,01/20/2020,GS,2019-10-08,15:25:00
210,.GS200120C210,CALL,20.97,22.2,837,3984,0.13365056904487316,94,91,01/20/2020,GS,2019-10-08,15:25:00
205,.GS200120P205,PUT,15.98,17.36,49,1180,0.06749313655910516,194,106,01/20/2020,GS,2019-10-08,15:26:00
210,.GS200120P210,PUT,18.98,20.36,963,3666,0.9822115053514926,13,189,01/20/2020,GS,2019-10-08,15:26:00
205,.GS200120C205,CALL,10.98,12.21,635,3402,0.2582238574916119,136,57,01/20/2020,GS,2019-10-08,15:26:00
210,.GS200120C210,CALL,17.98,19.21,993,4113,0.32810261930045437,155,134,01/20/2020,GS,2019-10-08,15:26:00
205,.GS200120P205,PUT,8.98,10.36,394,2707,0.46661388822379113,63,96,01/20/2020,GS,2019-10-08,15:27:00
210,.GS200120P210,PUT,13.98,15.36,495,927,0.44048218030641206,176,25,01/20/2020,GS,2019-10-08,15:27:00
205,.GS200120C205,CALL,14.98,16.21,612,4895,0.5831413556328261,14,86,01/20/2020,GS,2019-10-08,15:27:00
210,.GS200120C210,CALL,15.98,17.21,784,2432,0.7516188501296952,67,115,01/20/2020,GS,2019-10-08,15:27:00
205,.GS200120P205,PUT,11.98,13.36,465,3549,0.8268103590923638,148,3,01/20/2020,GS,2019-10-08,15:28:00
210,.GS200120P210,PUT,14.98,16.36,108,3753,0.11429123594378421,12,167,01/20/2020,GS,2019-10-08,15:28:00
205,.GS200120C205,CALL,8.98,10.21,545,3014,0.6234700675261127,12,63,01/20/2020,GS,2019-10-08,15:28:00
210,.GS200120C210,CALL,14.98,16.21,237,1065,0.7144269942450858,90,23,01/20/2020,GS,2019-10-08,15:28:00
205,.GS200120P205,PUT,9.98,11.36,197,767,0.8883487732139908,81,68,01/20/2020,GS,2019-10-08,15:29:00
210,.GS200120P210,PUT,14.98,16.36,723,362,0.6540853136861601,11,50,01/20/2020,GS,2019-10-08,15:29:00
205,.GS200120C205,CALL,13.98,15.21,26,886,0.24796828631179846,103,14,01/20/2020,GS,2019-10-08,15:29:00
210,.GS200120C210,CALL,16.98,18.21,188,652,0.14654747381447608,43,48,01/20/2020,GS,2019-10-08,15:29:00
205,.GS200120P205,PUT,15.98,17.36,3616,1922,0.5302556209628683,87,184,01/20/2020,GS,2019-10-08,15:30:00
210,.GS200120P210,PUT,19.98,21.36,154,4534,0.7427986357670624,40,142,01/20/2020,GS,2019-10-08,15:30:00
205,.GS200120C205,CALL,8.98,10.21,558,1721,0.9638670488386221,161,198,01/20/2020,GS,2019-10-08,15:30:00
210,.GS200120C210,CALL,14.98,16.21,788,2305,0.6001696551301479,157,111,01/20/2020,GS,2019-10-08,15:30:00
205,.GS200120P205,PUT,8.98,10.36,198,3867,0.017821448711912602,173,165,01/20/2020,GS,2019-10-08,15:31:00
210,.GS200120P210,PUT,13.98,15.36,953,4085,0.8116203809763539,48,170,01/20/2020,GS,2019-10-08,15:31:00
205,.GS200120C205,CALL,12.98,14.21,576,2945,0.104075962050596,83,29,01/20/2020,GS,2019-10-08,15:31:00
210,.GS200120C210,CALL,20.98,22.21,686,3443,0.6228416610443036,165,186,01/20/2020,GS,2019-10-08,15:31:00
205,.GS200120P205,PUT,12.98,14.36,547,2859,0.6361642275872148,29,71,01/20/2020,GS,2019-10-08,15:32:00
210,.GS200120P210,PUT,17.98,19.36,218,164,0.26377854042843685,7,96,01/20/2020,GS,2019-10-08,15:32:00
205,.GS200120C205,CALL,14.98,16.21,244,2206,0.23631369132330815,188,39,01/20/2020,GS,2019-10-08,15:32:00
210,.GS200120C210,CALL,14.98,16.21,74,1039,0.8900883927166239,29,18,01/20/2020,GS,2019-10-08,15:32:00
205,.GS200120P205,PUT,15.98,17.36,4288,3586,0.5121985458372221,180,34,01/20/2020,GS,2019-10-08,15:33:00
210,.GS200120P210,PUT,19.98,21.36,298,3603,0.8314895912893435,130,103,01/20/2020,GS,2019-10-08,15:33:00
205,.GS200120C205,CALL,10.98,12.21,979,2216,0.4309770841116467,106,157,01/20/2020,GS,2019-10-08,15:33:00
210,.GS200120C210,CALL,15.98,17.21,289,2604,0.8205787537278085,170,95,01/20/2020,GS,2019-10-08,15:33:00
205,.GS200120P205,PUT,13.98,15.36,899,3042,0.97108046520059,3,185,01/20/2020,GS,2019-10-08,15:34:00
210,.GS200120P210,PUT,15.98,17.36,149,570,0.07235613383354877,5,106,01/20/2020,GS,2019-10-08,15:34:00
205,.GS200120C205,CALL,11.98,13.21,491,4867,0.33555797658450837,75,150,01/20/2020,GS,2019-10-08,15:34:00
210,.GS200120C210,CALL,18.98,20.21,388,4290,0.11496031737277534,183,107,01/20/2020,GS,2019-10-08,15:34:00
205,.GS200120P205,PUT,10.97,12.350000000000001,646,4490,0.9731560997959827,144,186,01/20/2020,GS,2019-10-08,15:35:00
210,.GS200120P210,PUT,13.97,15.350000000000001,488,4765,0.8040771384657783,121,26,01/20/2020,GS,2019-10-08,15:35:00
205,.GS200120C205,CALL,9.97,11.200000000000001,104,2603,0.6917616552229656,151,180,01/20/2020,GS,2019-10-08,15:35:00
210,.GS200120C210,CALL,13.97,15.200000000000001,628,1211,0.9968508796772508,111,0,01/20/2020,GS,2019-10-08,15:35:00
205,.GS200120P205,PUT,8.97,10.350000000000001,192,1052,0.05328070328671752,101,83,01/20/2020,GS,2019-10-08,15:36:00
210,.GS200120P210,PUT,16.97,18.349999999999998,636,2805,0.583470647554915,40,161,01/20/2020,GS,2019-10-08,15:36:00
205,.GS200120C205,CALL,11.97,13.200000000000001,432,569,0.7662509342819632,29,156,01/20/2020,GS,2019-10-08,15:36:00
210,.GS200120C210,CALL,17.97,19.2,659,3558,0.8620730225502359,3,171,01/20/2020,GS,2019-10-08,15:36:00
205,.GS200120P205,PUT,14.97,16.35,199,4240,0.8335522847809435,173,65,01/20/2020,GS,2019-10-08,15:37:00
210,.GS200120P210,PUT,13.97,15.350000000000001,165,3382,0.007901155926156922,53,181,01/20/2020,GS,2019-10-08,15:37:00
205,.GS200120C205,CALL,14.97,16.2,877,2265,0.42451513579426203,5,22,01/20/2020,GS,2019-10-08,15:37:00
210,.GS200120C210,CALL,19.97,21.2,16,243,0.48617681625651665,169,103,01/20/2020,GS,2019-10-08,15:37:00
205,.GS200120P205,PUT,13.97,15.350000000000001,704,3544,0.4081024383167543,48,154,01/20/2020,GS,2019-10-08,15:38:00
210,.GS200120P210,PUT,15.97,17.35,550,649,0.8427244194829611,158,70,01/20/2020,GS,2019-10-08,15:38:00
205,.GS200120C205,CALL,14.97,16.2,625,3847,0.08961859533219696,98,39,01/20/2020,GS,2019-10-08,15:38:00
210,.GS200120C210,CALL,17.97,19.2,146,3059,0.6759153166108033,189,53,01/20/2020,GS,2019-10-08,15:38:00
205,.GS200120P205,PUT,11.97,13.350000000000001,742,2996,0.6541350609788733,78,13,01/20/2020,GS,2019-10-08,15:39:00
210,.GS200120P210,PUT,18.97,20.349999999999998,833,1054,0.7083789217678048,190,182,01/20/2020,GS,2019-10-08,15:39:00
205,.GS200120C205,CALL,13.97,15.200000000000001,114,3258,0.9336461452150474,179,174,01/20/2020,GS,2019-10-08,15:39:00
210,.GS200120C210,CALL,13.97,15.200000000000001,931,3082,0.586754350852949,193,186,01/20/2020,GS,2019-10-08,15:39:00
205,.GS200120P205,PUT,14.97,16.35,716,2008,0.5467057066506894,139,31,01/20/2020,GS,2019-10-08,15:40:00
210,.GS200120P210,PUT,20.97,22.349999999999998,981,673,0.25150386811935743,65,32,01/20/2020,GS,2019-10-08,15:40:00
205,.GS200120C205,CALL,15.97,17.2,212,1022,0.20134784900667047,127,134,01/20/2020,GS,2019-10-08,15:40:00
210,.GS200120C210,CALL,20.97,22.2,6738,89,0.5180454118650792,75,6,01/20/2020,GS,2019-10-08,15:40:00
200,.GS200120P200,PUT,11.97,13.350000000000001,273,531,0.03519719322349524,95,72,01/20/2020,GS,2019-10-08,15:41:00
205,.GS200120P205,PUT,18.97,20.349999999999998,480,827,0.9542798192685178,130,176,01/20/2020,GS,2019-10-08,15:41:00
200,.GS200120C200,CALL,14.97,16.2,239,4106,0.7042666941325822,69,144,01/20/2020,GS,2019-10-08,15:41:00
205,.GS200120C205,CALL,16.97,18.2,487,2156,0.16336966094852756,138,167,01/20/2020,GS,2019-10-08,15:41:00
200,.GS200120P200,PUT,14.97,16.35,173,398,0.3115851497694019,79,176,01/20/2020,GS,2019-10-08,15:42:00
205,.GS200120P205,PUT,15.97,17.35,57,2322,0.7592986618644173,93,0,01/20/2020,GS,2019-10-08,15:42:00
200,.GS200120C200,CALL,13.97,15.200000000000001,349,4085,0.30690754693260036,67,66,01/20/2020,GS,2019-10-08,15:42:00
205,.GS200120C205,CALL,19.97,21.2,413,935,0.11639656701803014,189,112,01/20/2020,GS,2019-10-08,15:42:00
200,.GS200120P200,PUT,10.97,12.350000000000001,707,2674,0.7151285189657522,15,45,01/20/2020,GS,2019-10-08,15:43:00
205,.GS200120P205,PUT,13.97,15.350000000000001,114,3555,0.1239302662330325,84,32,01/20/2020,GS,2019-10-08,15:43:00
200,.GS200120C200,CALL,11.97,13.200000000000001,536,4471,0.8620607523518129,149,165,01/20/2020,GS,2019-10-08,15:43:00
205,.GS200120C205,CALL,13.97,15.200000000000001,933,3193,0.5633840624896352,67,38,01/20/2020,GS,2019-10-08,15:43:00
200,.GS200120P200,PUT,8.97,10.350000000000001,708,55,0.33608144073636737,157,175,01/20/2020,GS,2019-10-08,15:44:00
205,.GS200120P205,PUT,19.97,21.349999999999998,147,3442,0.28556307658282565,86,90,01/20/2020,GS,2019-10-08,15:44:00
200,.GS200120C200,CALL,13.97,15.200000000000001,51,475,0.2653254226790793,122,20,01/20/2020,GS,2019-10-08,15:44:00
205,.GS200120C205,CALL,20.97,22.2,955,3328,0.993215611039,156,59,01/20/2020,GS,2019-10-08,15:44:00
200,.GS200120P200,PUT,15.97,17.35,666,2701,0.18542227254308274,131,81,01/20/2020,GS,2019-10-08,15:45:00
205,.GS200120P205,PUT,19.97,21.349999999999998,356,2203,0.052041338432424644,45,146,01/20/2020,GS,2019-10-08,15:45:00
200,.GS200120C200,CALL,15.97,17.2,610,859,0.6189902475824791,195,11,01/20/2020,GS,2019-10-08,15:45:00
205,.GS200120C205,CALL,18.97,20.2,212,3797,0.5455215612168673,109,43,01/20/2020,GS,2019-10-08,15:45:00
200,.GS200120P200,PUT,10.97,12.350000000000001,19,4092,0.5718433372538619,100,55,01/20/2020,GS,2019-10-08,15:46:00
205,.GS200120P205,PUT,15.97,17.35,994,1745,0.5151542533109517,52,177,01/20/2020,GS,2019-10-08,15:46:00
200,.GS200120C200,CALL,8.97,10.200000000000001,854,3935,0.15177697045573324,135,43,01/20/2020,GS,2019-10-08,15:46:00
205,.GS200120C205,CALL,18.97,20.2,626,4782,0.723132215762077,26,44,01/20/2020,GS,2019-10-08,15:46:00
200,.GS200120P200,PUT,14.97,16.35,374,248,0.4473909044566723,138,4,01/20/2020,GS,2019-10-08,15:47:00
205,.GS200120P205,PUT,14.97,16.35,817,3909,0.48300046111007655,151,159,01/20/2020,GS,2019-10-08,15:47:00
200,.GS200120C200,CALL,13.97,15.200000000000001,605,4381,0.6086832061675492,29,27,01/20/2020,GS,2019-10-08,15:47:00
205,.GS200120C205,CALL,19.97,21.2,976,3232,0.04029267312664697,142,43,01/20/2020,GS,2019-10-08,15:47:00
200,.GS200120P200,PUT,15.97,17.35,386,2465,0.09115064528775552,22,20,01/20/2020,GS,2019-10-08,15:48:00
205,.GS200120P205,PUT,19.97,21.349999999999998,156,3800,0.5910492017285857,102,120,01/20/2020,GS,2019-10-08,15:48:00
200,.GS200120C200,CALL,9.97,11.200000000000001,361,829,0.9536915610057045,15,161,01/20/2020,GS,2019-10-08,15:48:00
205,.GS200120C205,CALL,19.97,21.2,128,2811,0.9681790773826677,66,154,01/20/2020,GS,2019-10-08,15:48:00
200,.GS200120P200,PUT,10.97,12.350000000000001,153,1830,0.3464031403549317,134,127,01/20/2020,GS,2019-10-08,15:49:00
205,.GS200120P205,PUT,17.97,19.349999999999998,434,448,0.8960189659580743,114,61,01/20/2020,GS,2019-10-08,15:49:00
200,.GS200120C200,CALL,8.97,10.200000000000001,811,386,0.8452972035288736,21,146,01/20/2020,GS,2019-10-08,15:49:00
205,.GS200120C205,CALL,14.97,16.2,531,2838,0.7082115282359555,197,189,01/20/2020,GS,2019-10-08,15:49:00
200,.GS200120P200,PUT,12.97,14.350000000000001,67,2845,0.3613341976268257,124,108,01/20/2020,GS,2019-10-08,15:50:00
205,.GS200120P205,PUT,20.97,22.349999999999998,32,497,0.7669739343359432,184,174,01/20/2020,GS,2019-10-08,15:50:00
200,.GS200120C200,CALL,10.97,12.200000000000001,32,2521,0.7324499584371164,92,99,01/20/2020,GS,2019-10-08,15:50:00
205,.GS200120C205,CALL,17.97,19.2,490,2498,0.2753791317155042,129,119,01/20/2020,GS,2019-10-08,15:50:00
200,.GS200120P200,PUT,12.97,14.350000000000001,84,1966,0.8197072949653962,106,189,01/20/2020,GS,2019-10-08,15:51:00
205,.GS200120P205,PUT,18.97,20.349999999999998,291,865,0.8620623124053762,171,69,01/20/2020,GS,2019-10-08,15:51:00
200,.GS200120C200,CALL,15.97,17.2,645,4811,0.7517331512935232,192,170,01/20/2020,GS,2019-10-08,15:51:00
205,.GS200120C205,CALL,14.97,16.2,673,4819,0.5866667193336154,26,87,01/20/2020,GS,2019-10-08,15:51:00
200,.GS200120P200,PUT,15.97,17.35,587,2568,0.5595691999411164,36,19,01/20/2020,GS,2019-10-08,15:52:00
205,.GS200120P205,PUT,13.97,15.350000000000001,719,3036,0.12717193031885765,14,139,01/20/2020,GS,2019-10-08,15:52:00
200,.GS200120C200,CALL,10.97,12.200000000000001,202,1909,0.6861237157536616,158,135,01/20/2020,GS,2019-10-08,15:52:00
205,.GS200120C205,CALL,16.97,18.2,299,4962,0.04768836390477926,181,2,01/20/2020,GS,2019-10-08,15:52:00
200,.GS200120P200,PUT,11.97,13.350000000000001,866,780,0.9562402534650428,107,137,01/20/2020,GS,2019-10-08,15:53:00
205,.GS200120P205,PUT,17.97,19.349999999999998,991,3369,0.030166427150468134,197,115,01/20/2020,GS,2019-10-08,15:53:00
200,.GS200120C200,CALL,13.97,15.200000000000001,153,1432,0.026353153432473575,65,12,01/20/2020,GS,2019-10-08,15:53:00
205,.GS200120C205,CALL,17.97,19.2,214,3554,0.12949567968097964,5,109,01/20/2020,GS,2019-10-08,15:53:00
200,.GS200120P200,PUT,8.97,10.350000000000001,620,42,0.38805979526973533,112,90,01/20/2020,GS,2019-10-08,15:54:00
205,.GS200120P205,PUT,17.97,19.349999999999998,223,314,0.13631365507459747,73,61,01/20/2020,GS,2019-10-08,15:54:00
200,.GS200120C200,CALL,13.97,15.200000000000001,752,1771,0.8654874126617018,99,48,01/20/2020,GS,2019-10-08,15:54:00
205,.GS200120C205,CALL,14.97,16.2,785,3294,0.4348240013251746,168,17,01/20/2020,GS,2019-10-08,15:54:00
200,.GS200120P200,PUT,8.97,10.350000000000001,752,4123,0.056188260003007695,164,102,01/20/2020,GS,2019-10-08,15:55:00
205,.GS200120P205,PUT,16.97,18.349999999999998,614,483,0.24245306394399846,184,88,01/20/2020,GS,2019-10-08,15:55:00
200,.GS200120C200,CALL,8.97,10.200000000000001,750,2991,0.6448672590740471,119,7,01/20/2020,GS,2019-10-08,15:55:00
205,.GS200120C205,CALL,16.97,18.2,832,4805,0.333100000712686,61,72,01/20/2020,GS,2019-10-08,15:55:00
200,.GS200120P200,PUT,11.97,13.350000000000001,68,3415,0.8648011553904933,28,43,01/20/2020,GS,2019-10-08,15:56:00
205,.GS200120P205,PUT,20.97,22.349999999999998,938,1252,0.2751650998507372,60,113,01/20/2020,GS,2019-10-08,15:56:00
200,.GS200120C200,CALL,14.97,16.2,397,1538,0.4035810770560705,152,166,01/20/2020,GS,2019-10-08,15:56:00
205,.GS200120C205,CALL,18.97,20.2,556,4167,0.4112995531706253,0,116,01/20/2020,GS,2019-10-08,15:56:00
200,.GS200120P200,PUT,13.97,15.350000000000001,670,2868,0.8165318335519447,95,86,01/20/2020,GS,2019-10-08,15:57:00
205,.GS200120P205,PUT,17.97,19.349999999999998,267,3576,0.14321391958610108,14,7,01/20/2020,GS,2019-10-08,15:57:00
200,.GS200120C200,CALL,15.97,17.2,593,3294,0.47203158157414127,58,91,01/20/2020,GS,2019-10-08,15:57:00
205,.GS200120C205,CALL,18.97,20.2,643,3264,0.2520052490194904,31,64,01/20/2020,GS,2019-10-08,15:57:00
200,.GS200120P200,PUT,15.97,17.35,655,1586,0.9451309786371618,97,129,01/20/2020,GS,2019-10-08,15:58:00
205,.GS200120P205,PUT,20.97,22.349999999999998,972,2132,0.30675747591054303,179,145,01/20/2020,GS,2019-10-08,15:58:00
200,.GS200120C200,CALL,8.97,10.200000000000001,658,754,0.741898202742073,110,114,01/20/2020,GS,2019-10-08,15:58:00
205,.GS200120C205,CALL,15.97,17.2,345,2598,0.09091886165800456,18,45,01/20/2020,GS,2019-10-08,15:58:00
200,.GS200120P200,PUT,14.97,16.35,447,1088,0.4588517983283772,38,3,01/20/2020,GS,2019-10-08,15:59:00
205,.GS200120P205,PUT,16.97,18.349999999999998,724,1093,0.8286032319200366,136,28,01/20/2020,GS,2019-10-08,15:59:00
200,.GS200120C200,CALL,12.97,14.200000000000001,755,1060,0.28072452132331527,23,74,01/20/2020,GS,2019-10-08,15:59:00
205,.GS200120C205,CALL,19.97,21.2,300,1666,0.10612510477395187,61,174,01/20/2020,GS,2019-10-08,15:59:00
200,.GS200120P200,PUT,10.97,12.350000000000001,69,2135,0.8985288558457399,142,174,01/20/2020,GS,2019-10-08,16:00:00
205,.GS200120P205,PUT,20.97,22.349999999999998,812,4125,0.26924940714821355,198,150,01/20/2020,GS,2019-10-08,16:00:00
200,.GS200120C200,CALL,12.97,14.200000000000001,500,1662,0.9141627340540498,23,31,01/20/2020,GS,2019-10-08,16:00:00
205,.GS200120C205,CALL,18.97,20.2,528,2053,0.8936041518058966,197,199,01/20/2020,GS,2019-10-08,16:00:00
200,.GS200120P200,PUT,12.97,14.350000000000001,697,85,0.7780855332873782,72,43,01/20/2020,GS,2019-10-08,16:10:00
205,.GS200120P205,PUT,16.97,18.349999999999998,407,3555,0.7864294527322659,183,116,01/20/2020,GS,2019-10-08,16:10:00
200,.GS200120C200,CALL,11.97,13.200000000000001,580,4733,0.4814592972897338,79,157,01/20/2020,GS,2019-10-08,16:10:00
205,.GS200120C205,CALL,15.97,17.2,91,4019,0.3334314799410627,87,6,01/20/2020,GS,2019-10-08,16:10:00
200,.GS200120P200,PUT,14.97,16.35,114,1266,0.9393375241143715,5,101,01/20/2020,GS,2019-10-08,16:16:00
205,.GS200120P205,PUT,20.97,22.349999999999998,868,2375,0.28027267862101835,81,113,01/20/2020,GS,2019-10-08,16:16:00
200,.GS200120C200,CALL,8.97,10.200000000000001,193,2782,0.455501709747842,23,170,01/20/2020,GS,2019-10-08,16:16:00
205,.GS200120C205,CALL,13.97,15.200000000000001,523,3970,0.5288805384989597,187,95,01/20/2020,GS,2019-10-08,16:16:00
200,.GS200120P200,PUT,15.97,17.35,138,4199,0.6325924773209441,99,43,01/20/2020,GS,2019-10-08,16:24:00
205,.GS200120P205,PUT,20.97,22.349999999999998,327,4738,0.5712638904013608,60,56,01/20/2020,GS,2019-10-08,16:24:00
200,.GS200120C200,CALL,14.97,16.2,759,1173,0.28092218645084355,12,91,01/20/2020,GS,2019-10-08,16:24:00
205,.GS200120C205,CALL,13.97,15.200000000000001,138,2531,0.8279140474730572,142,88,01/20/2020,GS,2019-10-08,16:24:00
200,.GS200120P200,PUT,11.97,13.350000000000001,835,1995,0.5647502552007688,172,104,01/20/2020,GS,2019-10-08,16:33:00
205,.GS200120P205,PUT,15.97,17.35,570,3166,0.5251284593771591,159,98,01/20/2020,GS,2019-10-08,16:33:00
200,.GS200120C200,CALL,8.97,10.200000000000001,524,3799,0.8492625718635445,98,130,01/20/2020,GS,2019-10-08,16:33:00
