ticker,curr_date,curr_time,p_ask_price,p_bid_price,p_value,p_volume,p_implied_volatility,p_ask_size,p_bid_size
GOOGL,9/19/2019,11:57,1238.6819,1237.6,1238.6819,700,0.2816,278,631
GOOGL,9/19/2019,11:58,1238.8104,1238.43,1238.43,700,0.2058,630,315
GOOGL,9/19/2019,11:59,1238.71,1238.14,1238.415,1650,0.2472,895,304
GOOGL,9/19/2019,12:00,1239,1238.61,1239,500,0.2617,295,360
GOOGL,9/19/2019,12:01,1240,1239.19,1239.19,2328,0.0185,200,893
GOOGL,9/19/2019,12:02,1239.72,1239.055,1239.61,2000,0.0722,1723,804
GOOGL,9/19/2019,12:04,1240.385,1239.79,1240.12,1100,0.1306,643,1053
GOOGL,9/19/2019,12:06,1241.2018,1240.29,1240.475,2050,0.1779,210,498
GOOGL,9/19/2019,12:07,1240.4,1240.4,1240.4,100,0.2315,29,43
GOOGL,9/19/2019,12:08,1239.825,1239.015,1239.13,1170,0.1423,942,276
GOOGL,9/19/2019,12:09,1239.7,1239.06,1239.11,1000,0.2370,102,476
GOOGL,9/19/2019,12:10,1239.56,1239.09,1239.3,650,0.1853,1,278
GOOGL,9/19/2019,12:11,1239.13,1239.13,1239.13,100,0.1215,79,18
GOOGL,9/19/2019,12:12,1239.665,1239.355,1239.665,1200,0.2557,1104,161
GOOGL,9/19/2019,12:13,1239.9232,1239.545,1239.545,200,0.2392,74,171
GOOGL,9/19/2019,12:14,1238.77,1238.25,1238.34,1000,0.2043,893,207
GOOGL,9/19/2019,12:15,1237.8975,1237.5,1237.74,2250,0.2001,1829,1188
GOOGL,9/19/2019,12:17,1237.5,1237.0367,1237.0367,1231,0.2156,911,918
GOOGL,9/19/2019,12:18,1237.15,1236.61,1236.952,2995,0.1087,443,2865
GOOGL,9/19/2019,12:19,1237.77,1236.69,1237.19,2301,0.2393,820,1778
GOOGL,9/19/2019,12:20,1237.0118,1236.195,1236.195,900,0.2844,52,472
GOOGL,9/19/2019,12:21,1236.98,1236.1963,1236.965,1300,0.0398,806,372
GOOGL,9/19/2019,12:24,1237.66,1237.45,1237.45,600,0.2389,386,314
GOOGL,9/19/2019,12:25,1237.98,1237.54,1237.98,400,0.1021,247,131
GOOGL,9/19/2019,12:26,1237.89,1237.21,1237.21,1200,0.1268,189,271
GOOGL,9/19/2019,12:27,1237.06,1235.1,1235.1,1900,0.1845,470,1282
GOOGL,9/19/2019,12:28,1235.6774,1235,1235,2250,0.0258,830,2062
GOOGL,9/19/2019,12:29,1234.73,1234.49,1234.73,464,0.1591,211,411
GOOGL,9/19/2019,12:30,1234.46,1233.79,1234.46,900,0.1750,860,48
GOOGL,9/19/2019,12:32,1236.8,1236.16,1236.215,400,0.0392,10,74
GOOGL,9/19/2019,12:33,1236.52,1236.35,1236.45,300,0.0033,188,275
GOOGL,9/19/2019,12:35,1235.73,1235.73,1235.73,100,0.0448,45,86
GOOGL,9/19/2019,12:36,1236.05,1235.665,1235.71,500,0.2008,311,127
GOOGL,9/19/2019,12:37,1236.38,1235.99,1235.99,500,0.2575,305,190
GOOGL,9/19/2019,12:38,1238,1236.8,1238,4100,0.2738,2114,1133
GOOGL,9/19/2019,12:39,1237.97,1237.86,1237.86,200,0.1047,2,87
GOOGL,9/19/2019,12:42,1237.4581,1237.4581,1237.4581,100,0.0541,84,87
GOOGL,9/19/2019,12:43,1237.6,1237.265,1237.6,300,0.2464,107,52
GOOGL,9/19/2019,12:45,1238.21,1237.49,1238.21,770,0.1422,741,512
GOOGL,9/19/2019,12:46,1238.7749,1238.635,1238.635,365,0.1364,279,131
GOOGL,9/19/2019,12:47,1238.6,1238.105,1238.105,602,0.0877,511,160
GOOGL,9/19/2019,12:49,1238.26,1238.26,1238.26,100,0.2032,53,20
GOOGL,9/19/2019,12:50,1238.26,1238.03,1238.05,300,0.0404,195,273
GOOGL,9/19/2019,12:52,1238.4,1237.73,1237.73,800,0.0341,261,1
GOOGL,9/19/2019,12:53,1237.3717,1237.3717,1237.3717,305,0.2087,55,68
GOOGL,9/19/2019,12:54,1238.07,1237.65,1237.97,500,0.0113,113,76
GOOGL,9/19/2019,12:55,1237.96,1237.61,1237.61,400,0.1793,389,342
GOOGL,9/19/2019,12:56,1238.2,1238,1238.13,400,0.0460,170,395
GOOGL,9/19/2019,12:57,1238.37,1238.14,1238.14,300,0.1416,61,86
GOOGL,9/19/2019,12:58,1238.38,1238.14,1238.38,1000,0.1143,798,820
GOOGL,9/19/2019,12:59,1238.135,1238.135,1238.135,100,0.2054,53,64
GOOGL,9/19/2019,13:01,1238.37,1238.02,1238.02,1200,0.1635,885,347
GOOGL,9/19/2019,13:02,1237.63,1237.63,1237.63,200,0.1489,87,2
GOOGL,9/19/2019,13:03,1237.11,1236.44,1237.11,810,0.0125,84,344
GOOGL,9/19/2019,13:05,1238.29,1237.56,1238.29,3173,0.0280,2225,3144
GOOGL,9/19/2019,13:06,1237.83,1237.81,1237.83,400,0.1664,391,107
GOOGL,9/19/2019,13:07,1237.66,1237.47,1237.66,200,0.0748,62,83
GOOGL,9/19/2019,13:08,1237.65,1237.65,1237.65,100,0.0259,11,54
GOOGL,9/19/2019,13:10,1236.95,1236.43,1236.43,1850,0.0483,957,58
GOOGL,9/19/2019,13:11,1236.78,1236.78,1236.78,200,0.2164,22,132
GOOGL,9/19/2019,13:12,1237.06,1236.92,1236.92,200,0.1622,102,16
GOOGL,9/19/2019,13:13,1236.67,1236.29,1236.29,311,0.1613,201,55
GOOGL,9/19/2019,13:14,1236.3,1236.1705,1236.3,400,0.2731,359,133
GOOGL,9/19/2019,13:15,1236.7747,1236.08,1236.7747,800,0.2083,431,517
GOOGL,9/19/2019,13:16,1237.11,1237.08,1237.11,400,0.1646,58,270
GOOGL,9/19/2019,13:18,1238.77,1238.31,1238.33,400,0.2569,183,287
GOOGL,9/19/2019,13:19,1238.72,1238.72,1238.72,100,0.2564,76,19
GOOGL,9/19/2019,13:20,1238.475,1237.855,1238.15,500,0.1673,196,170
GOOGL,9/19/2019,13:22,1238,1237.87,1237.995,400,0.2367,106,273
GOOGL,9/19/2019,13:23,1238.17,1237.79,1237.835,1200,0.2632,1193,30
GOOGL,9/19/2019,13:24,1238.34,1237.85,1238.34,500,0.1835,475,401
GOOGL,9/19/2019,13:26,1238.035,1237.73,1238.02,300,0.1101,115,203
GOOGL,9/19/2019,13:27,1238.5,1238.24,1238.5,840,0.0199,274,168
GOOGL,9/19/2019,13:28,1238.5,1238.12,1238.13,1300,0.1244,1251,897
GOOGL,9/19/2019,13:29,1238.71,1238.32,1238.525,1371,0.1257,1349,412
GOOGL,9/19/2019,13:30,1238.19,1235.68,1235.68,900,0.0564,331,547
GOOGL,9/19/2019,13:31,1236.36,1235.67,1235.67,200,0.2174,14,31
GOOGL,9/19/2019,13:33,1237.14,1236.4345,1237.14,300,0.2609,19,92
GOOGL,9/19/2019,13:35,1237.895,1237.77,1237.895,200,0.1477,62,82
GOOGL,9/19/2019,13:36,1237.24,1236.97,1237.24,200,0.2061,89,178
GOOGL,9/19/2019,13:37,1237.73,1237.16,1237.73,200,0.0396,111,71
GOOGL,9/19/2019,13:38,1237.35,1236.23,1236.71,1600,0.2815,461,575
GOOGL,9/19/2019,13:39,1236.76,1236.48,1236.76,300,0.1114,63,218
GOOGL,9/19/2019,13:40,1235.915,1235.35,1235.555,600,0.0957,54,369
GOOGL,9/19/2019,13:41,1235.85,1235.42,1235.42,200,0.1803,87,49
GOOGL,9/19/2019,13:42,1235.5354,1235.51,1235.51,200,0.0819,100,18
GOOGL,9/19/2019,13:43,1235.84,1234.81,1235.58,600,0.1181,491,536
GOOGL,9/19/2019,13:44,1235.7393,1235.7393,1235.7393,156,0.2696,114,56
GOOGL,9/19/2019,13:45,1235.84,1235.84,1235.84,100,0.2462,57,8
GOOGL,9/19/2019,13:47,1236.88,1236.88,1236.88,100,0.0726,49,58
GOOGL,9/19/2019,13:48,1237.22,1237.22,1237.22,100,0.1134,2,25
GOOGL,9/19/2019,13:49,1237.69,1237.37,1237.69,300,0.1353,220,182
GOOGL,9/19/2019,13:50,1237.77,1237.77,1237.77,200,0.1420,193,66
GOOGL,9/19/2019,13:51,1238.11,1237.83,1237.98,900,0.1044,879,351
GOOGL,9/19/2019,13:52,1238.5,1237.92,1237.97,800,0.2139,573,195
GOOGL,9/19/2019,13:53,1238.175,1238.095,1238.1,500,0.2371,189,392
GOOGL,9/19/2019,13:54,1238.5,1238.06,1238.06,900,0.1142,813,139
GOOGL,9/19/2019,13:55,1238.1911,1237.94,1238.1411,883,0.2698,23,314
GOOGL,9/19/2019,13:57,1238.13,1238.13,1238.13,100,0.1209,31,8
GOOGL,9/19/2019,13:58,1238.39,1237.87,1238.39,500,0.1487,70,49
GOOGL,9/19/2019,13:59,1238.44,1238.2657,1238.44,200,0.0077,13,104
GOOGL,9/19/2019,14:00,1238.48,1238.245,1238.255,604,0.2219,240,100
GOOGL,9/19/2019,14:01,1238.98,1238.34,1238.585,1600,0.0767,205,1322
GOOGL,9/19/2019,14:02,1238.26,1238.01,1238.01,200,0.2755,91,182
GOOGL,9/19/2019,14:03,1237.875,1237.85,1237.875,200,0.1214,11,167
GOOGL,9/19/2019,14:04,1238.005,1237.48,1237.48,924,0.2265,896,382
GOOGL,9/19/2019,14:05,1237.755,1237.755,1237.755,100,0.0221,51,19
GOOGL,9/19/2019,14:06,1238.37,1237.97,1238.37,400,0.0933,244,200
GOOGL,9/19/2019,14:07,1238.6,1238.415,1238.6,200,0.1104,56,126
GOOGL,9/19/2019,14:08,1238.99,1238.7,1238.99,700,0.1180,694,552
GOOGL,9/19/2019,14:09,1239.14,1238.73,1239,2421,0.0472,1662,211
GOOGL,9/19/2019,14:10,1238.6731,1238.355,1238.355,550,0.0740,394,164
GOOGL,9/19/2019,14:11,1239.09,1238.47,1239.09,900,0.0621,684,379
GOOGL,9/19/2019,14:12,1238.87,1238.1868,1238.1868,500,0.0626,469,152
GOOGL,9/19/2019,14:13,1238.66,1238.21,1238.66,800,0.2738,315,178
GOOGL,9/19/2019,14:14,1239.53,1238.9,1239.53,1200,0.2785,530,267
GOOGL,9/19/2019,14:15,1239.37,1238.89,1238.89,1000,0.1372,681,224
GOOGL,9/19/2019,14:16,1239.155,1239.12,1239.155,200,0.2863,6,25
GOOGL,9/19/2019,14:18,1239.37,1239.195,1239.37,500,0.0742,208,426
GOOGL,9/19/2019,14:19,1239.215,1239.215,1239.215,100,0.2315,20,1
GOOGL,9/19/2019,14:20,1239.69,1239.4946,1239.4946,351,0.0044,250,3
GOOGL,9/19/2019,14:21,1239.79,1239.18,1239.2428,900,0.0694,780,831
GOOGL,9/19/2019,14:22,1239.25,1238.67,1238.865,1300,0.2271,645,1005
GOOGL,9/19/2019,14:23,1238.7543,1238.52,1238.52,440,0.1084,154,154
GOOGL,9/19/2019,14:24,1238.57,1238.275,1238.275,300,0.0673,131,236
GOOGL,9/19/2019,14:25,1238.99,1238.51,1238.99,906,0.1842,59,712
GOOGL,9/19/2019,14:27,1238.85,1238.85,1238.85,244,0.0024,27,40
GOOGL,9/19/2019,14:28,1238.46,1238.395,1238.395,200,0.1863,71,105
GOOGL,9/19/2019,14:30,1238.37,1238.21,1238.21,500,0.1271,105,298
GOOGL,9/19/2019,14:31,1238.61,1238.2,1238.2,700,0.1839,220,45
GOOGL,9/19/2019,14:32,1238.185,1237.9961,1238.185,200,0.0046,5,75
GOOGL,9/19/2019,14:33,1237.89,1237.12,1237.19,4951,0.1902,302,4611
GOOGL,9/19/2019,14:34,1237.45,1237.3728,1237.45,600,0.1224,461,339
GOOGL,9/19/2019,14:35,1237.91,1237.41,1237.41,1100,0.0245,193,341
GOOGL,9/19/2019,14:36,1236.97,1236.425,1236.97,503,0.2785,394,132
GOOGL,9/19/2019,14:37,1237.095,1236.765,1237.095,400,0.2325,103,374
GOOGL,9/19/2019,14:38,1236.715,1236.71,1236.71,200,0.2666,4,190
GOOGL,9/19/2019,14:39,1236.965,1236.93,1236.93,300,0.1520,160,38
GOOGL,9/19/2019,14:40,1237.59,1236.89,1237.59,700,0.2188,546,473
GOOGL,9/19/2019,14:41,1237.62,1237.62,1237.62,100,0.2145,96,2
GOOGL,9/19/2019,14:42,1237.645,1237.645,1237.645,100,0.1032,84,60
GOOGL,9/19/2019,14:43,1237.97,1237.625,1237.97,525,0.1969,14,374
GOOGL,9/19/2019,14:44,1237.88,1237.535,1237.535,300,0.2843,237,153
GOOGL,9/19/2019,14:45,1237.46,1237.18,1237.18,502,0.1002,258,97
GOOGL,9/19/2019,14:46,1237,1236.755,1236.755,400,0.1710,203,145
GOOGL,9/19/2019,14:47,1237.14,1236.82,1236.82,200,0.1775,65,35
GOOGL,9/19/2019,14:48,1237.3,1236.99,1237.3,700,0.0605,326,431
GOOGL,9/19/2019,14:49,1237.87,1237.87,1237.87,100,0.1669,70,36
GOOGL,9/19/2019,14:50,1238.385,1237.9,1238.385,400,0.1527,146,123
GOOGL,9/19/2019,14:51,1238.96,1238.45,1238.96,876,0.0583,569,415
GOOGL,9/19/2019,14:52,1239.225,1238.965,1239.225,500,0.2371,306,326
GOOGL,9/19/2019,14:53,1239.755,1239.1,1239.135,801,0.0638,389,27
GOOGL,9/19/2019,14:54,1239.25,1238.91,1238.91,300,0.2019,124,289
GOOGL,9/19/2019,14:56,1239.7,1239.16,1239.665,888,0.0761,483,794
GOOGL,9/19/2019,14:57,1239.82,1239.07,1239.07,800,0.1464,86,786
GOOGL,9/19/2019,14:58,1239.49,1239.1141,1239.49,400,0.2794,83,123
GOOGL,9/19/2019,14:59,1239.375,1239.17,1239.17,200,0.1613,81,74
GOOGL,9/19/2019,15:00,1239.59,1239.3,1239.52,500,0.1869,56,445
GOOGL,9/19/2019,15:01,1239.68,1238.96,1239.2,900,0.0940,440,399
GOOGL,9/19/2019,15:02,1239.65,1239.23,1239.65,300,0.2911,137,188
GOOGL,9/19/2019,15:03,1239.75,1239.46,1239.46,400,0.2939,194,245
GOOGL,9/19/2019,15:04,1239.48,1238.36,1238.64,1700,0.1625,57,726
GOOGL,9/19/2019,15:05,1238.585,1238.41,1238.585,200,0.1035,41,23
GOOGL,9/19/2019,15:06,1238.77,1238.58,1238.58,300,0.2327,87,54
GOOGL,9/19/2019,15:07,1238.975,1238.565,1238.975,752,0.2529,527,512
GOOGL,9/19/2019,15:09,1239.39,1239,1239.39,200,0.2686,124,91
GOOGL,9/19/2019,15:10,1239.78,1239.56,1239.56,500,0.0993,412,450
GOOGL,9/19/2019,15:11,1239.07,1238.76,1238.76,200,0.1731,193,74
GOOGL,9/19/2019,15:12,1238.76,1238.325,1238.66,400,0.2300,47,374
GOOGL,9/19/2019,15:13,1238.53,1238.48,1238.48,300,0.2521,137,222
GOOGL,9/19/2019,15:14,1238.94,1238.49,1238.785,1000,0.0506,583,628
GOOGL,9/19/2019,15:15,1239.14,1238.79,1239.14,402,0.1531,138,342
GOOGL,9/19/2019,15:16,1239.0825,1238.89,1238.89,500,0.1702,496,457
GOOGL,9/19/2019,15:17,1239.5601,1239.21,1239.55,1000,0.2148,239,931
GOOGL,9/19/2019,15:18,1240,1239.7485,1239.75,865,0.0047,239,806
GOOGL,9/19/2019,15:19,1239.72,1239.61,1239.61,200,0.0858,172,186
GOOGL,9/19/2019,15:20,1240.25,1239.65,1240.1895,1212,0.2719,394,364
GOOGL,9/19/2019,15:21,1240.26,1240.105,1240.26,703,0.1908,230,181
GOOGL,9/19/2019,15:22,1240.285,1239.76,1239.76,800,0.1379,539,363
GOOGL,9/19/2019,15:23,1240.565,1240.25,1240.565,400,0.0790,6,120
GOOGL,9/19/2019,15:24,1240.58,1240.3,1240.3,327,0.2206,274,92
GOOGL,9/19/2019,15:25,1240.76,1240.33,1240.33,1009,0.2583,816,813
GOOGL,9/19/2019,15:26,1241.1864,1240.635,1241.1864,500,0.1771,267,280
GOOGL,9/19/2019,15:27,1241.24,1240.86,1240.86,700,0.2060,463,216
GOOGL,9/19/2019,15:28,1241.53,1241.31,1241.31,508,0.1534,308,28
GOOGL,9/19/2019,15:29,1240.85,1240.3768,1240.45,900,0.0048,54,138
GOOGL,9/19/2019,15:30,1240.46,1239.94,1240.3,1283,0.2483,1139,725
GOOGL,9/19/2019,15:31,1240.53,1240.06,1240.06,500,0.2325,34,450
GOOGL,9/19/2019,15:32,1239.87,1239.14,1239.14,1000,0.1029,703,45
GOOGL,9/19/2019,15:33,1239.025,1238.14,1238.63,1400,0.2152,1322,1011
GOOGL,9/19/2019,15:34,1238.66,1237.43,1237.43,2297,0.2587,311,1111
GOOGL,9/19/2019,15:35,1237.58,1237.31,1237.58,700,0.2131,178,517
GOOGL,9/19/2019,15:36,1238.03,1237.83,1237.83,609,0.1605,537,534
GOOGL,9/19/2019,15:37,1238.53,1238.06,1238.53,800,0.0810,456,312
GOOGL,9/19/2019,15:38,1239.4,1238.98,1239.11,700,0.0618,617,291
GOOGL,9/19/2019,15:39,1239.415,1238.85,1239.415,600,0.0976,574,380
GOOGL,9/19/2019,15:40,1239.72,1239.32,1239.5125,800,0.0733,99,679
GOOGL,9/19/2019,15:41,1240.29,1239.46,1239.75,1102,0.1319,602,291
GOOGL,9/19/2019,15:42,1239.82,1239.22,1239.22,300,0.1491,104,189
GOOGL,9/19/2019,15:43,1239.09,1238.44,1238.78,600,0.1547,216,202
GOOGL,9/19/2019,15:44,1238.85,1238.325,1238.82,1801,0.1413,1098,1234
GOOGL,9/19/2019,15:45,1239.015,1238.14,1238.63,900,0.1842,437,164
GOOGL,9/19/2019,15:46,1238.61,1238.1001,1238.155,1400,0.1614,473,1277
GOOGL,9/19/2019,15:47,1238.1299,1238.04,1238.04,201,0.2377,138,10
GOOGL,9/19/2019,15:48,1238.36,1237.91,1238.11,1800,0.1698,401,1608
GOOGL,9/19/2019,15:49,1238.13,1237.15,1237.15,1500,0.1849,444,1302
GOOGL,9/19/2019,15:50,1238.23,1236.915,1237.56,2000,0.2938,1739,253
GOOGL,9/19/2019,15:51,1237.46,1237.16,1237.16,1400,0.0826,1154,397
GOOGL,9/19/2019,15:52,1236.95,1236.394,1236.505,1156,0.0282,389,713
GOOGL,9/19/2019,15:53,1237.03,1236.2,1237.03,1300,0.0704,323,1185
GOOGL,9/19/2019,15:54,1237.51,1236.71,1237.51,1701,0.1239,1000,296
GOOGL,9/19/2019,15:55,1239.69,1238.57,1239.69,3128,0.0088,108,2341
GOOGL,9/19/2019,15:56,1239.8225,1239.15,1239.27,3950,0.0537,3838,3502
GOOGL,9/19/2019,15:57,1239.215,1238.23,1238.85,2983,0.0382,857,15
GOOGL,9/19/2019,15:58,1239.23,1238.755,1238.91,3935,0.2346,3454,852
GOOGL,9/19/2019,15:59,1240.42,1238.05,1238.76,18214,0.2440,13895,6201
GOOGL,9/19/2019,16:00,1238.75,1238.75,1238.75,120536,0.1806,115340,109800
GOOGL,9/19/2019,16:21,1238.75,1238.75,1238.75,553,0.1009,449,276
GOOGL,9/19/2019,16:48,1238.75,1238.75,1238.75,2163,0.2113,360,1105
GOOGL,9/19/2019,16:49,1238.75,1238.75,1238.75,13655,0.2932,769,299
GOOGL,9/20/2019,9:28,1239.33,1239,1239.33,300,0.1457,237,43
GOOGL,9/20/2019,9:29,1237.54,1232.91,1232.91,2901,0.1556,1080,2897
GOOGL,9/20/2019,9:30,1237.6,1231.17,1236.45,386517,0.1065,207527,246097
GOOGL,9/20/2019,9:31,1237.545,1236.18,1236.7,3010,0.0986,756,2620
GOOGL,9/20/2019,9:32,1239.595,1237.04,1239.595,3027,0.0420,538,1267
GOOGL,9/20/2019,9:33,1239.92,1238.225,1238.455,3400,0.2980,2618,1704
GOOGL,9/20/2019,9:34,1239.61,1238.43,1238.59,2500,0.1104,1256,999
GOOGL,9/20/2019,9:35,1240.69,1237.61,1240.51,8746,0.1748,3981,7503
GOOGL,9/20/2019,9:36,1241.88,1241.09,1241.755,5450,0.2136,3421,302
GOOGL,9/20/2019,9:37,1241.89,1240.54,1241.3017,2600,0.0617,2060,1198
GOOGL,9/20/2019,9:38,1241.79,1241.245,1241.79,1353,0.0706,32,502
GOOGL,9/20/2019,9:39,1242.25,1241.73,1241.73,1300,0.1084,1210,171
GOOGL,9/20/2019,9:40,1242.24,1241.73,1241.91,1900,0.2492,1028,1185
GOOGL,9/20/2019,9:41,1242.49,1241.9,1242.0525,2445,0.2676,1296,501
GOOGL,9/20/2019,9:42,1242.762,1242.1,1242.61,2600,0.0827,484,2340
GOOGL,9/20/2019,9:43,1242.74,1242.14,1242.485,1450,0.1924,1178,1421
GOOGL,9/20/2019,9:44,1242.8,1242.39,1242.8,2500,0.1467,1324,1392
GOOGL,9/20/2019,9:45,1242.76,1241.65,1241.67,1400,0.0646,717,1216
GOOGL,9/20/2019,9:46,1241.8199,1240.39,1240.39,896,0.0264,499,450
GOOGL,9/20/2019,9:47,1239.65,1238.705,1238.705,735,0.2022,173,259
GOOGL,9/20/2019,9:48,1238.87,1237.2,1237.23,5300,0.2574,2890,994
GOOGL,9/20/2019,9:49,1237.875,1237.34,1237.34,3550,0.0259,137,180
GOOGL,9/20/2019,9:50,1237.19,1236.17,1236.44,3600,0.2257,1164,1438
GOOGL,9/20/2019,9:51,1236.61,1235.66,1236.1,4151,0.1620,1941,3742
GOOGL,9/20/2019,9:52,1236.16,1235.28,1235.28,1950,0.2519,1386,1548
GOOGL,9/20/2019,9:53,1236.93,1235.195,1236.93,2200,0.1984,1747,976
GOOGL,9/20/2019,9:54,1237.59,1236.73,1237.01,900,0.2830,606,553
GOOGL,9/20/2019,9:55,1238.145,1237.34,1238.145,1957,0.0397,817,1651
GOOGL,9/20/2019,9:56,1238.57,1237.5521,1237.5521,1700,0.2359,385,1062
GOOGL,9/20/2019,9:57,1238.79,1237.37,1237.96,1600,0.1426,948,365
GOOGL,9/20/2019,9:58,1237.925,1237.78,1237.925,756,0.1970,453,389
GOOGL,9/20/2019,9:59,1238.84,1238.12,1238.16,1514,0.0950,252,1487
GOOGL,9/20/2019,10:00,1239.18,1238.2,1238.75,3273,0.0741,538,3237
GOOGL,9/20/2019,10:01,1239.32,1238.57,1238.85,835,0.1550,690,286
GOOGL,9/20/2019,10:02,1239.43,1238.49,1239.255,2447,0.1187,519,84
GOOGL,9/20/2019,10:03,1238.89,1238.455,1238.46,1360,0.1964,202,884
GOOGL,9/20/2019,10:04,1239.21,1238.46,1238.99,1200,0.2425,105,459
GOOGL,9/20/2019,10:05,1239.18,1237.42,1237.42,1100,0.0464,160,371
GOOGL,9/20/2019,10:06,1238.73,1237.7,1238.73,300,0.0861,216,111
GOOGL,9/20/2019,10:07,1239.175,1238.79,1239.025,550,0.2446,504,208
GOOGL,9/20/2019,10:08,1239.1,1238.37,1239.1,804,0.2774,798,131
GOOGL,9/20/2019,10:09,1239.33,1238.75,1238.97,700,0.2234,462,290
GOOGL,9/20/2019,10:10,1240.08,1239.34,1240.08,1485,0.2849,8,1102
GOOGL,9/20/2019,10:11,1240,1239.79,1240,500,0.0753,52,446
GOOGL,9/20/2019,10:12,1240.095,1239.52,1239.52,810,0.0361,803,471
GOOGL,9/20/2019,10:13,1239.58,1238.89,1238.89,500,0.1702,379,450
GOOGL,9/20/2019,10:14,1239.57,1238.36,1238.43,1800,0.2986,1430,574
GOOGL,9/20/2019,10:15,1238.71,1237.45,1237.54,910,0.2970,188,527
GOOGL,9/20/2019,10:16,1238.175,1237.72,1238.09,2700,0.2327,84,749
GOOGL,9/20/2019,10:17,1238.19,1237.61,1237.81,1300,0.1987,967,30
GOOGL,9/20/2019,10:18,1237.64,1237.19,1237.52,500,0.2732,369,80
GOOGL,9/20/2019,10:19,1237.77,1237.1,1237.48,1314,0.1946,333,692
GOOGL,9/20/2019,10:20,1237.72,1237.13,1237.13,1600,0.2760,1060,481
GOOGL,9/20/2019,10:21,1237.94,1237.29,1237.29,1400,0.0982,181,618
GOOGL,9/20/2019,10:22,1237.02,1236.26,1236.45,750,0.1558,314,99
GOOGL,9/20/2019,10:23,1236.97,1236.7,1236.97,200,0.2251,91,186
GOOGL,9/20/2019,10:24,1238,1237.69,1237.99,2375,0.0119,1883,847
GOOGL,9/20/2019,10:25,1239.118,1238,1239.118,1600,0.1320,897,42
GOOGL,9/20/2019,10:26,1239.055,1238.79,1238.79,700,0.1621,498,615
GOOGL,9/20/2019,10:27,1238.5,1238.13,1238.395,600,0.2661,276,324
GOOGL,9/20/2019,10:28,1238.35,1236.98,1236.98,800,0.1296,583,248
GOOGL,9/20/2019,10:29,1237.815,1236.69,1237.64,1400,0.1625,262,383
GOOGL,9/20/2019,10:30,1237.86,1237.35,1237.7142,565,0.0517,431,9
GOOGL,9/20/2019,10:32,1237.75,1237.57,1237.72,500,0.2629,338,332
GOOGL,9/20/2019,10:33,1238.17,1237.75,1237.8099,500,0.1007,472,74
GOOGL,9/20/2019,10:34,1237.355,1237.29,1237.355,300,0.1212,20,199
GOOGL,9/20/2019,10:35,1236.565,1236.11,1236.565,700,0.0902,411,564
GOOGL,9/20/2019,10:36,1236.94,1236.18,1236.39,1301,0.0734,18,607
GOOGL,9/20/2019,10:37,1236,1235.4,1235.5915,2243,0.1834,363,359
GOOGL,9/20/2019,10:38,1235.82,1235.41,1235.68,2485,0.1987,403,1407
GOOGL,9/20/2019,10:39,1235.04,1234.41,1234.78,3385,0.0007,2139,1164
GOOGL,9/20/2019,10:40,1235.195,1234.5,1234.6,2250,0.0900,1110,694
GOOGL,9/20/2019,10:41,1235.51,1234.97,1235.26,1491,0.0732,76,778
GOOGL,9/20/2019,10:42,1235,1234.26,1234.605,1314,0.1215,565,179
GOOGL,9/20/2019,10:43,1235.02,1234.57,1235.0191,1063,0.1867,84,279
