ticker,curr_date,curr_time,p_ask_price,p_bid_price,p_value,p_volume,p_implied_volatility,p_ask_size,p_bid_size
CRM,10/9/2019,13:02,147.59,147.49,147.4928,2100,0.1095,562,688
CRM,10/9/2019,13:03,147.56,147.48,147.5,3097,0.1604,853,1927
CRM,10/9/2019,13:04,147.47,147.41,147.46,3800,0.0797,3392,1079
CRM,10/9/2019,13:05,147.44,147.31,147.31,3901,0.0003,409,2534
CRM,10/9/2019,13:06,147.36,147.3261,147.36,1116,0.2624,813,315
CRM,10/9/2019,13:07,147.4,147.3,147.3,1181,0.2503,816,169
CRM,10/9/2019,13:08,147.3534,147.31,147.335,3840,0.0877,2824,2217
CRM,10/9/2019,13:09,147.3383,147.27,147.3,5604,0.0890,5589,1500
CRM,10/9/2019,13:10,147.3,147.21,147.26,5529,0.1565,3896,3018
CRM,10/9/2019,13:11,147.37,147.26,147.35,3200,0.1306,1932,414
CRM,10/9/2019,13:12,147.405,147.31,147.38,3801,0.0343,935,988
CRM,10/9/2019,13:13,147.4,147.3,147.32,10294,0.1125,6372,4838
CRM,10/9/2019,13:14,147.32,147.25,147.25,4000,0.1584,3297,2395
CRM,10/9/2019,13:15,147.33,147.26,147.33,2458,0.1642,1437,2070
CRM,10/9/2019,13:16,147.33,147.2701,147.2701,5769,0.2982,2624,3683
CRM,10/9/2019,13:17,147.3,147.24,147.28,3120,0.2391,641,2165
CRM,10/9/2019,13:18,147.28,147.1712,147.18,2015,0.0606,1226,516
CRM,10/9/2019,13:19,147.211,147.185,147.211,425,0.0258,73,29
CRM,10/9/2019,13:20,147.18,147.12,147.12,4454,0.2087,3187,4127
CRM,10/9/2019,13:21,147.18,147.14,147.1401,1345,0.0045,647,691
CRM,10/9/2019,13:22,147.16,147.11,147.14,1592,0.0883,133,717
CRM,10/9/2019,13:23,147.14,147.07,147.09,2100,0.1261,318,415
CRM,10/9/2019,13:24,147.11,147.07,147.08,1400,0.2167,607,274
CRM,10/9/2019,13:25,147.12,147.04,147.04,710,0.2345,695,350
CRM,10/9/2019,13:26,147.07,147.03,147.04,1000,0.0493,45,415
CRM,10/9/2019,13:27,147.1052,147.04,147.065,900,0.1833,225,763
CRM,10/9/2019,13:28,147.08,147.05,147.06,1200,0.1148,492,1079
CRM,10/9/2019,13:29,147.12,147.055,147.055,3600,0.2766,1968,459
CRM,10/9/2019,13:30,147.1,147.02,147.08,2675,0.2583,1435,1718
CRM,10/9/2019,13:31,147.065,147,147,2702,0.0454,946,2368
CRM,10/9/2019,13:32,147.045,146.97,147,2481,0.1388,418,2187
CRM,10/9/2019,13:33,147,146.97,146.97,1300,0.2928,2,493
CRM,10/9/2019,13:34,147.07,147,147.01,2290,0.2768,1025,91
CRM,10/9/2019,13:35,146.97,146.97,146.97,300,0.2697,204,56
CRM,10/9/2019,13:36,146.995,146.9158,146.995,2206,0.1392,83,123
CRM,10/9/2019,13:37,146.96,146.87,146.87,3482,0.2129,2845,436
CRM,10/9/2019,13:38,146.98,146.91,146.9212,1325,0.2025,741,178
CRM,10/9/2019,13:39,146.93,146.9068,146.92,1249,0.1490,477,583
CRM,10/9/2019,13:40,146.98,146.88,146.965,1863,0.1051,505,592
CRM,10/9/2019,13:41,146.9598,146.9298,146.9298,563,0.0875,272,447
CRM,10/9/2019,13:42,146.94,146.89,146.92,1611,0.0187,618,830
CRM,10/9/2019,13:43,146.97,146.89,146.8905,2318,0.1788,534,909
CRM,10/9/2019,13:44,146.94,146.91,146.94,400,0.0475,370,33
CRM,10/9/2019,13:45,147.02,146.95,146.99,1220,0.0657,1023,1076
CRM,10/9/2019,13:46,147.0249,146.975,147.0249,1744,0.1909,1527,1237
CRM,10/9/2019,13:47,147.04,147,147.0078,1774,0.1933,573,699
CRM,10/9/2019,13:48,147.02,146.98,146.9901,1188,0.2842,152,824
CRM,10/9/2019,13:49,147.08,147.02,147.06,1149,0.0108,1040,1137
CRM,10/9/2019,13:50,147.12,147.05,147.12,700,0.0798,569,377
CRM,10/9/2019,13:51,147.2,147.13,147.14,1000,0.0833,438,143
CRM,10/9/2019,13:52,147.21,147.195,147.198,800,0.2844,736,780
CRM,10/9/2019,13:53,147.17,147.13,147.13,1300,0.1925,251,463
CRM,10/9/2019,13:54,147.15,147.11,147.12,1362,0.1532,405,521
CRM,10/9/2019,13:55,147.09,147.06,147.09,500,0.1600,24,253
CRM,10/9/2019,13:57,147.09,147.09,147.09,200,0.0718,148,13
CRM,10/9/2019,13:58,147.0728,147.05,147.05,1600,0.2738,368,1099
CRM,10/9/2019,13:59,147.11,147.06,147.11,1300,0.0225,910,1111
CRM,10/9/2019,14:00,147.07,146.99,147.07,1200,0.2148,631,1197
CRM,10/9/2019,14:01,147.29,147.095,147.15,3528,0.2112,1380,1410
CRM,10/9/2019,14:02,147.16,147.09,147.11,1941,0.0372,611,287
CRM,10/9/2019,14:03,147.11,147.09,147.09,1083,0.2403,643,1012
CRM,10/9/2019,14:04,147.09,147.02,147.08,1418,0.1271,807,506
CRM,10/9/2019,14:05,147.19,147.02,147.1,3547,0.2896,3420,3421
CRM,10/9/2019,14:06,147.18,147.11,147.17,1516,0.1587,746,94
CRM,10/9/2019,14:07,147.22,147.16,147.22,410,0.0257,87,81
CRM,10/9/2019,14:08,147.21,147.17,147.2,1050,0.2646,38,991
CRM,10/9/2019,14:09,147.2,147.16,147.19,1000,0.0088,688,657
CRM,10/9/2019,14:10,147.25,147.15,147.17,1541,0.0772,1484,51
CRM,10/9/2019,14:11,147.29,147.19,147.2064,1206,0.2544,896,1068
CRM,10/9/2019,14:12,147.3,147.19,147.2602,2492,0.2528,2058,1372
CRM,10/9/2019,14:13,147.24,147.1738,147.18,1050,0.1375,300,600
CRM,10/9/2019,14:14,147.26,147.16,147.23,682,0.2423,406,358
CRM,10/9/2019,14:15,147.27,147.2,147.2,764,0.1099,310,182
CRM,10/9/2019,14:16,147.32,147.25,147.27,2279,0.1239,365,165
CRM,10/9/2019,14:17,147.31,147.24,147.295,2175,0.0531,1223,452
CRM,10/9/2019,14:18,147.37,147.27,147.37,2900,0.2679,144,2063
CRM,10/9/2019,14:19,147.37,147.34,147.3421,3551,0.0823,2804,2213
CRM,10/9/2019,14:20,147.4,147.33,147.4,2538,0.1117,1941,814
CRM,10/9/2019,14:21,147.4,147.3396,147.355,4350,0.2549,3209,1836
CRM,10/9/2019,14:22,147.36,147.33,147.35,8522,0.0109,6482,1086
CRM,10/9/2019,14:23,147.34,147.27,147.34,2793,0.2885,1567,1590
CRM,10/9/2019,14:24,147.33,147.29,147.3,1325,0.1722,996,584
CRM,10/9/2019,14:25,147.32,147.25,147.26,1500,0.2215,742,737
CRM,10/9/2019,14:26,147.25,147.2069,147.23,2300,0.1728,294,1841
CRM,10/9/2019,14:27,147.31,147.23,147.23,4338,0.0589,3836,2463
CRM,10/9/2019,14:28,147.24,147.18,147.18,1703,0.1189,1619,1552
CRM,10/9/2019,14:29,147.22,147.18,147.18,1300,0.2692,778,115
CRM,10/9/2019,14:30,147.265,147.21,147.26,4228,0.0765,2293,2705
CRM,10/9/2019,14:31,147.34,147.28,147.34,1461,0.1928,317,1243
CRM,10/9/2019,14:32,147.35,147.28,147.35,3106,0.0084,1122,2451
CRM,10/9/2019,14:33,147.42,147.355,147.4,3469,0.1572,2148,1592
CRM,10/9/2019,14:34,147.42,147.33,147.33,3038,0.0815,2501,2582
CRM,10/9/2019,14:35,147.36,147.29,147.29,3273,0.1628,1539,1560
CRM,10/9/2019,14:36,147.33,147.3,147.31,1900,0.0295,882,76
CRM,10/9/2019,14:37,147.335,147.3,147.31,4695,0.2128,3711,2573
CRM,10/9/2019,14:38,147.28,147.26,147.26,500,0.0377,334,125
CRM,10/9/2019,14:39,147.38,147.26,147.38,4152,0.1100,2235,1962
CRM,10/9/2019,14:40,147.38,147.335,147.36,4500,0.1543,1966,2243
CRM,10/9/2019,14:41,147.345,147.31,147.32,1130,0.0224,535,71
CRM,10/9/2019,14:42,147.34,147.3,147.33,7247,0.0255,2234,5939
CRM,10/9/2019,14:43,147.34,147.3,147.3,3409,0.2086,1096,789
CRM,10/9/2019,14:44,147.31,147.24,147.29,6731,0.1045,3927,2171
CRM,10/9/2019,14:45,147.32,147.29,147.29,1650,0.2648,1287,1300
CRM,10/9/2019,14:46,147.335,147.3,147.31,4477,0.0644,2928,4137
CRM,10/9/2019,14:47,147.32,147.28,147.3,1885,0.1831,203,308
CRM,10/9/2019,14:48,147.33,147.29,147.31,5812,0.0801,2053,1916
CRM,10/9/2019,14:49,147.29,147.28,147.29,568,0.1633,138,475
CRM,10/9/2019,14:50,147.38,147.27,147.35,2813,0.2266,2653,2326
CRM,10/9/2019,14:51,147.33,147.31,147.31,500,0.1830,308,31
CRM,10/9/2019,14:52,147.32,147.28,147.32,3003,0.0928,2221,1273
CRM,10/9/2019,14:53,147.33,147.32,147.33,900,0.2063,478,140
CRM,10/9/2019,14:54,147.42,147.29,147.39,10775,0.2219,9108,7255
CRM,10/9/2019,14:55,147.42,147.31,147.3562,5148,0.1761,2461,1384
CRM,10/9/2019,14:56,147.3,147.2762,147.29,1300,0.2603,482,142
CRM,10/9/2019,14:57,147.35,147.3,147.35,2500,0.0988,98,1170
CRM,10/9/2019,14:58,147.35,147.33,147.34,1900,0.2755,809,1483
CRM,10/9/2019,14:59,147.4,147.34,147.3995,2310,0.2542,236,363
CRM,10/9/2019,15:00,147.39,147.33,147.33,1801,0.1626,1724,1397
CRM,10/9/2019,15:01,147.39,147.31,147.38,2727,0.1606,2571,987
CRM,10/9/2019,15:02,147.47,147.36,147.4,6713,0.0772,5964,3680
CRM,10/9/2019,15:03,147.4,147.38,147.4,3029,0.2121,1324,403
CRM,10/9/2019,15:04,147.425,147.355,147.355,1300,0.0170,413,794
CRM,10/9/2019,15:05,147.39,147.34,147.3505,2303,0.2225,1513,2140
CRM,10/9/2019,15:06,147.38,147.36,147.37,3093,0.2642,1845,602
CRM,10/9/2019,15:07,147.42,147.37,147.42,2711,0.1715,2672,312
CRM,10/9/2019,15:08,147.4475,147.4,147.4,939,0.1631,33,937
CRM,10/9/2019,15:09,147.42,147.39,147.4,1768,0.0328,225,318
CRM,10/9/2019,15:10,147.4,147.375,147.39,4571,0.1922,3449,741
CRM,10/9/2019,15:11,147.43,147.38,147.4,1609,0.1385,1261,978
CRM,10/9/2019,15:12,147.4086,147.39,147.39,1590,0.0307,886,1417
CRM,10/9/2019,15:13,147.45,147.35,147.43,4103,0.2240,3037,988
CRM,10/9/2019,15:14,147.4,147.3394,147.34,1680,0.2114,1465,1250
CRM,10/9/2019,15:15,147.385,147.33,147.38,3463,0.0037,1667,537
CRM,10/9/2019,15:16,147.41,147.376,147.4013,6414,0.2382,2574,4449
CRM,10/9/2019,15:17,147.4,147.35,147.37,6124,0.0838,3830,5428
CRM,10/9/2019,15:18,147.365,147.34,147.34,2807,0.2919,1489,1686
CRM,10/9/2019,15:19,147.34,147.27,147.29,3298,0.0591,6,1740
CRM,10/9/2019,15:20,147.31,147.27,147.28,4830,0.2651,779,1260
CRM,10/9/2019,15:21,147.27,147.25,147.25,2113,0.0982,1875,2004
CRM,10/9/2019,15:22,147.27,147.235,147.27,2835,0.0027,562,1675
CRM,10/9/2019,15:23,147.3,147.22,147.3,7999,0.1093,4944,904
CRM,10/9/2019,15:24,147.35,147.29,147.3,4092,0.0486,866,17
CRM,10/9/2019,15:25,147.31,147.28,147.31,1850,0.2779,1811,884
CRM,10/9/2019,15:26,147.3,147.2572,147.2572,2004,0.1544,534,1891
CRM,10/9/2019,15:27,147.27,147.22,147.27,3447,0.2059,2930,876
CRM,10/9/2019,15:28,147.29,147.27,147.27,2262,0.0641,2136,180
CRM,10/9/2019,15:29,147.32,147.28,147.31,3631,0.1603,1366,2077
CRM,10/9/2019,15:30,147.34,147.29,147.29,7624,0.2975,4620,6423
CRM,10/9/2019,15:31,147.32,147.26,147.29,4575,0.0352,1613,2159
CRM,10/9/2019,15:32,147.35,147.29,147.305,5242,0.1041,3535,781
CRM,10/9/2019,15:33,147.305,147.26,147.3,2100,0.1601,1263,1302
CRM,10/9/2019,15:34,147.3735,147.34,147.34,2172,0.1261,362,121
CRM,10/9/2019,15:35,147.44,147.35,147.42,3440,0.1263,439,1582
CRM,10/9/2019,15:36,147.49,147.42,147.49,7889,0.1945,24,1912
CRM,10/9/2019,15:37,147.53,147.48,147.4983,11290,0.2975,7337,7161
CRM,10/9/2019,15:38,147.54,147.5,147.54,4190,0.2577,726,1970
CRM,10/9/2019,15:39,147.56,147.52,147.54,5355,0.1970,5036,2050
CRM,10/9/2019,15:40,147.53,147.51,147.52,3058,0.2309,95,990
CRM,10/9/2019,15:41,147.519,147.48,147.49,5303,0.1068,1554,5223
CRM,10/9/2019,15:42,147.56,147.49,147.54,9236,0.1329,7140,1900
CRM,10/9/2019,15:43,147.54,146.96,147.24,38643,0.2811,38073,26639
CRM,10/9/2019,15:44,147.31,147.005,147.01,13059,0.1407,3764,11973
CRM,10/9/2019,15:45,147.12,146.97,147.12,9290,0.0736,3624,1067
CRM,10/9/2019,15:46,147.15,147.06,147.06,4206,0.1037,1258,2392
CRM,10/9/2019,15:47,147.04,146.93,147.04,5777,0.1528,1174,698
CRM,10/9/2019,15:48,147.05,146.96,147.03,5347,0.2709,175,3399
CRM,10/9/2019,15:49,147.11,146.98,146.98,9337,0.0175,367,5624
CRM,10/9/2019,15:50,147.17,146.98,147.17,14965,0.2010,8110,1258
CRM,10/9/2019,15:51,147.1834,147.12,147.1834,9906,0.1152,3835,480
CRM,10/9/2019,15:52,147.235,147.15,147.18,8220,0.1839,3803,8088
CRM,10/9/2019,15:53,147.19,147.14,147.14,8387,0.2945,2190,5123
CRM,10/9/2019,15:54,147.28,147.15,147.23,12376,0.1135,12362,2872
CRM,10/9/2019,15:55,147.34,147.21,147.21,14927,0.2478,3321,7398
CRM,10/9/2019,15:56,147.22,147.12,147.16,15313,0.1184,7635,8040
CRM,10/9/2019,15:57,147.19,147.07,147.0801,16035,0.1037,888,8216
CRM,10/9/2019,15:58,147.1,147.05,147.0657,22581,0.0449,10664,5839
CRM,10/9/2019,15:59,147.13,146.92,147.09,70415,0.2831,48688,11349
CRM,10/9/2019,16:01,147.05,147.05,147.05,235240,0.2042,144309,30052
CRM,10/9/2019,16:42,147.01,146.76,146.76,1934,0.0842,1226,1918
CRM,10/9/2019,16:44,147.05,147.05,147.05,195,0.2894,98,38
CRM,10/9/2019,16:48,146.79,146.79,146.79,286,0.2505,110,207
CRM,10/9/2019,16:49,147.05,147.05,147.05,22008,0.1609,18389,3106
CRM,10/9/2019,18:12,147.05,147.05,147.05,341,0.1579,251,200
CRM,10/9/2019,18:19,146.82,146.81,146.81,800,0.0365,441,172
CRM,10/9/2019,18:20,146.81,146.81,146.81,409,0.0732,127,90
CRM,10/9/2019,19:03,145.15,145.15,145.15,200,0.0616,153,125
CRM,10/9/2019,19:05,145.15,145.15,145.15,100,0.1384,76,25
CRM,10/9/2019,19:30,145.18,145.18,145.18,100,0.1811,88,76
CRM,10/10/2019,6:10,147.05,147.05,147.05,400,0.1230,271,377
CRM,10/10/2019,7:09,147.06,147.06,147.06,100,0.1603,68,26
CRM,10/10/2019,7:18,147.05,147.05,147.05,1300,0.0275,1235,570
CRM,10/10/2019,7:19,147.05,147.05,147.05,100,0.2174,73,99
CRM,10/10/2019,7:33,146.72,146.72,146.72,100,0.2886,19,41
CRM,10/10/2019,8:02,147,147,147,201,0.1866,52,51
CRM,10/10/2019,8:55,147.37,147.37,147.37,200,0.1309,154,121
CRM,10/10/2019,9:07,147.2,147.2,147.2,200,0.2450,159,13
CRM,10/10/2019,9:29,147.23,147.23,147.23,122,0.2618,71,14
CRM,10/10/2019,9:30,146.99,146.46,146.48,38990,0.2584,25428,16728
CRM,10/10/2019,9:31,146.87,146.2538,146.495,7196,0.0723,78,6715
CRM,10/10/2019,9:32,146.8,146.64,146.745,1898,0.0058,1591,1251
CRM,10/10/2019,9:33,146.88,146.78,146.88,3377,0.1732,24,2642
CRM,10/10/2019,9:34,146.8,146.7,146.71,1720,0.2523,1648,1196
CRM,10/10/2019,9:35,146.9087,146.61,146.665,3153,0.2806,2689,1426
CRM,10/10/2019,9:36,146.64,146.57,146.6,1500,0.1193,1091,1034
CRM,10/10/2019,9:37,146.7,146.42,146.42,19404,0.0315,11265,4377
CRM,10/10/2019,9:38,146.6996,146.39,146.69,6975,0.0764,5388,4413
CRM,10/10/2019,9:39,146.87,146.6953,146.85,1988,0.2653,727,611
CRM,10/10/2019,9:40,146.89,146.74,146.89,4387,0.1646,3888,1194
CRM,10/10/2019,9:41,146.86,146.62,146.62,1800,0.0085,1770,884
CRM,10/10/2019,9:42,146.75,146.6,146.61,4800,0.0506,2458,1215
CRM,10/10/2019,9:43,146.68,146.6,146.6,3702,0.2568,1422,1499
CRM,10/10/2019,9:44,146.64,146.49,146.5,12542,0.0673,921,8383
CRM,10/10/2019,9:45,146.64,146.48,146.53,18137,0.0728,1157,536
CRM,10/10/2019,9:46,146.57,146.48,146.57,5458,0.2529,3357,2441
CRM,10/10/2019,9:47,146.645,146.5638,146.61,2283,0.0289,2219,868
CRM,10/10/2019,9:48,146.702,146.5889,146.62,7668,0.2054,7144,6000
CRM,10/10/2019,9:49,146.82,146.52,146.7,13296,0.2087,817,10316
CRM,10/10/2019,9:50,147.17,146.68,147.06,16550,0.2580,4934,404
CRM,10/10/2019,9:51,147.15,147.04,147.075,4582,0.2203,1373,3280
CRM,10/10/2019,9:52,147.0697,146.7,147.01,15077,0.2512,9532,8205
CRM,10/10/2019,9:53,147.2775,147.07,147.175,1738,0.0041,692,1673
CRM,10/10/2019,9:54,147.4,147.191,147.2207,3403,0.0217,1982,559
CRM,10/10/2019,9:55,147.46,147.21,147.46,15201,0.2690,7967,3807
CRM,10/10/2019,9:56,147.3752,147.2347,147.3,2439,0.2691,1306,1020
CRM,10/10/2019,9:57,147.438,147.2723,147.32,1125,0.1981,492,570
